,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,-7.632783294297951e-17,0.39174317734337927,12.0,0.0,0.4238807548951326,1.0,0.4171828948446059,22.0,-0.490715215825305,23.0,0.2094789697011005,24.0,-0.1502279775985124,25.0,0.6643069701541595,26.0,0.2579911899371447,27.0,-0.2884730037555165,28.0,-0.5388723373011803,29.0,-0.301967319331637,30.0,0.0290038442406537,31.0,-0.2315887699606467
1,5G__lowO2_fast_growth,-0.5630365614265144,0.3972692767119928,12.0,2.0,-0.2838292000283857,3.0,0.2196009496710935,17.0,-1.1191770503943368,18.0,-0.3745079267977891,19.0,-0.5719834944681423,20.0,-0.7425915410656936,21.0,-0.8082019095503075,32.0,-0.433082755466299,33.0,-0.2155305658318278,34.0,-0.8605252254572697,35.0,-1.1608813378556793,36.0,-0.4057286798735351
2,5G__lowCH4,-0.43904600755672907,0.1404649298791984,8.0,4.0,-0.4635419493904775,5.0,-0.5851660541485186,6.0,-0.3226503566153917,7.0,-0.4516029555847849,8.0,-0.378767722620875,9.0,-0.3032958661433858,10.0,-0.6934629512844923,11.0,-0.3138802046659066,,,,,,,,
3,5G__MeOH,-1.2170881247134395,0.16950679812833078,7.0,12.0,-0.9588381494831184,13.0,-1.3885035367566307,14.0,-1.1017774624165435,15.0,-1.3807594040125308,16.0,-1.3665894336499926,37.0,-1.0994454687861732,38.0,-1.2237034178890869,,,,,,,,,,
4,5G__NoCu,0.24780134845656931,0.3155342999108349,3.0,39.0,-0.1122918821911662,46.0,0.475926476148004,47.0,0.3797694514128702,,,,,,,,,,,,,,,,,,
5,5G__medCu,0.15033576354229955,0.16398360214322022,7.0,40.0,-0.2110141489172177,50.0,0.2516419322918253,51.0,0.1418700280763722,52.0,0.2036688913869371,53.0,0.2119383345556835,60.0,0.1954713455822148,61.0,0.2587739618202818,,,,,,,,,,
6,5G__highCu,0.2892191418801554,0.22081007142277073,5.0,41.0,-0.0219684876658714,42.0,0.2358990706490091,43.0,0.4813846361412528,44.0,0.2277943703138607,45.0,0.5229861199625256,,,,,,,,,,,,,,
7,5G__lowCu,0.029224184533935132,0.21111268044943618,8.0,48.0,0.2947838193388588,49.0,0.0481922052174557,54.0,0.0452362808936053,55.0,-0.1919408030825105,56.0,0.0343589042385756,57.0,0.0012091629183474,58.0,0.3088087934934771,59.0,-0.3068548867463283,,,,,,,,
8,5G__highO2_slow_growth,0.6301874109192579,0.40010982990766897,4.0,62.0,0.3959852080151584,63.0,0.9837700659754364,64.0,0.1875700272880873,65.0,0.9534243423983496,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-0.15307046327345736,0.03514309355306574,4.0,66.0,-0.1259648567127484,67.0,-0.1750425227219842,68.0,-0.1908114398555485,69.0,-0.1204630338035483,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-1.8391661674063475,0.0929254550644202,2.0,70.0,-1.9048743868272449,71.0,-1.7734579479854502,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,0.18466302401408274,0.9670688225546359,5.0,72.0,-1.5424374531816287,78.0,0.5945298481235763,79.0,0.6542918424396351,82.0,0.5368646263080787,83.0,0.6800662563807522,,,,,,,,,,,,,,
12,5G__NoLanthanum,0.5238228011948237,0.304833846947479,5.0,73.0,0.0280717482313654,80.0,0.8646550649974367,81.0,0.5495451948382613,84.0,0.5690372096708387,85.0,0.6078047882362165,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.17381295657442225,0.5145156090260103,2.0,74.0,-0.5376304327430406,75.0,0.1900045195941961,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,-0.32902017158102037,0.05205269191550568,2.0,76.0,-0.3658269830134886,77.0,-0.2922133601485521,,,,,,,,,,,,,,,,,,,,
