,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A
0,5G__uMax,-9.62193288008469e-16,7.722687244907019,12.0,0.0,-3.0738203024984943,1.0,-3.207340290512576,22.0,-3.281490530289614,23.0,-3.813368025652685,24.0,16.539714163409972,25.0,-3.637475435240461,26.0,-3.924394406554853,27.0,-3.104533372018409,28.0,-3.0617341584691893,29.0,16.497951163878394,30.0,-2.9920448600961875,31.0,-2.9414639459559093
1,5G__lowO2_fast_growth,0.8950409629190615,7.443576371141724,12.0,2.0,-1.111060927294598,3.0,-2.389485020833582,17.0,16.94640812889193,18.0,-2.6333756126869448,19.0,-2.2814125927649105,20.0,-2.220292648306524,21.0,-2.512191766868472,32.0,-2.1994065474307813,33.0,-2.654240522859531,34.0,16.664719016253017,35.0,-2.1762342038905382,36.0,-2.692935747180331
2,5G__lowCH4,-1.599620026176939,0.6301718350023501,8.0,4.0,-1.678395662296353,5.0,-1.2168682640222426,6.0,-2.425531967075353,7.0,-1.913059254380052,8.0,-2.022544826186811,9.0,-2.0449503904391766,10.0,-0.8436541107221848,11.0,-0.6519557342933421,,,,,,,,
3,5G__MeOH,-0.33293373041043195,0.27510726967661236,7.0,12.0,-0.0365346917222947,13.0,-0.4184407627689163,14.0,-0.7476275933714761,15.0,-0.1330121329448277,16.0,-0.0386984618044198,37.0,-0.3825257704939326,38.0,-0.5736966997671566,,,,,,,,,,
4,5G__NoCu,-1.7869343903866788,0.2153963920359484,3.0,39.0,-2.009260744791453,46.0,-1.5792111292732052,47.0,-1.772331297095378,,,,,,,,,,,,,,,,,,
5,5G__medCu,-1.5030122252254827,0.23409917117003867,7.0,40.0,-1.40662262820357,50.0,-1.1006821663490471,51.0,-1.8196554777164944,52.0,-1.6235989741681789,53.0,-1.6540440564443202,60.0,-1.5477689896276197,61.0,-1.3687132840691492,,,,,,,,,,
6,5G__highCu,-2.3503580276355445,0.3510736342866094,5.0,41.0,-2.1171222494156186,42.0,-2.6846799314751943,43.0,-2.501323300822199,44.0,-1.8553572236469904,45.0,-2.5933074328177206,,,,,,,,,,,,,,
7,5G__lowCu,-1.8734521758908895,0.37494145800783824,8.0,48.0,-2.208277940607521,49.0,-2.108424655786424,54.0,-1.9355884132900791,55.0,-1.3008325990656773,56.0,-1.443691975007736,57.0,-1.9272059894347215,58.0,-2.3834107563061004,59.0,-1.6801850776288578,,,,,,,,
8,5G__highO2_slow_growth,6.508425851833713,11.971609309514072,4.0,62.0,17.004455847858416,63.0,-4.18326002944244,64.0,16.741843444422706,65.0,-3.529335855503831,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,16.50328811304793,0.1831999490864379,4.0,66.0,16.482017302196006,67.0,16.54695545605788,68.0,16.713535751728546,69.0,16.27064394220929,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-1.389740177308206,0.3577885316338532,2.0,70.0,-1.6427348742572812,71.0,-1.1367454803591308,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,21.983481665584502,12.255010207109029,5.0,72.0,0.0643616833235782,78.0,27.558767158811342,79.0,27.097327158136707,82.0,27.62788216152724,83.0,27.569070166123648,,,,,,,,,,,,,,
12,5G__NoLanthanum,21.930146779242868,12.366305102385489,5.0,73.0,-0.1808824775636081,80.0,27.50002686825509,81.0,27.03132916702428,84.0,28.05159425388496,85.0,27.24866608461363,,,,,,,,,,,,,,
13,5G__aa3_KO,15.583622001479156,0.9155791435977683,2.0,74.0,14.936209780328204,75.0,16.23103422263011,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,16.992917640030164,0.05356511685621459,2.0,76.0,17.030793897394243,77.0,16.955041382666085,,,,,,,,,,,,,,,,,,,,
