,0
gene_id,EQU24_RS21145
name,<i>Not Available</i>
operon,138
gene_product,nuclear transport factor 2 family protein
cog,Function unknown
regulator,<i>Not Available</i>
link,"<a href=""https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21145"">BioCyc</a>"
