,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,-1.4224732503009818e-16,0.529822616968365,12.0,0.0,0.0179981076661341,1.0,-1.275346677755668,22.0,0.4245473649409015,23.0,0.7096826349792966,24.0,0.4698244032123089,25.0,-0.2492696907313569,26.0,0.3627717739118088,27.0,-0.0413547166859258,28.0,0.2025863403134566,29.0,0.0307643674522855,30.0,-0.5565932887429019,31.0,-0.0956106185603413
1,5G__lowO2_fast_growth,-0.5671901951698213,0.48963795849876257,12.0,2.0,-0.547624051859128,3.0,-0.6182002563509998,17.0,-0.927331632944654,18.0,-0.8720678914798565,19.0,-0.7352961895766743,20.0,-0.4069155015603773,21.0,0.3134735897142882,32.0,-0.5908238021005405,33.0,-1.6645472021605827,34.0,-0.4467165867851141,35.0,-0.0474810179546558,36.0,-0.26275179897956
2,5G__lowCH4,-0.4208760983276536,0.2553434211211537,8.0,4.0,-0.5529401480502782,5.0,-0.5298463662665993,6.0,-0.3171138394081469,7.0,-0.5903011610208817,8.0,-0.3070991550387068,9.0,0.1149004223884788,10.0,-0.7123834922229748,11.0,-0.4722250470021198,,,,,,,,
3,5G__MeOH,0.7664438631350112,0.12462184849631672,7.0,12.0,0.8741686094428553,13.0,0.5981901809403252,14.0,0.6246899271699324,15.0,0.703623069073537,16.0,0.8331766654403023,37.0,0.8151302305876396,38.0,0.9161283592904864,,,,,,,,,,
4,5G__NoCu,1.8349766315025142,0.8469108300657244,3.0,39.0,0.8641280820812924,46.0,2.218676894064337,47.0,2.4221249183619125,,,,,,,,,,,,,,,,,,
5,5G__medCu,1.960670525618188,0.8432654466188931,7.0,40.0,0.5068323031558952,50.0,2.8943590723723545,51.0,2.912864648265223,52.0,1.6775886289745745,53.0,1.530373580728852,60.0,1.9147622524573469,61.0,2.2879131933730696,,,,,,,,,,
6,5G__highCu,0.5899572043705262,0.4423932887238885,5.0,41.0,0.3296709684648755,42.0,0.8946609051320427,43.0,1.2107798384441923,44.0,0.1691297850832693,45.0,0.3455445247282513,,,,,,,,,,,,,,
7,5G__lowCu,2.283423391788404,0.21994461271950258,8.0,48.0,2.369424344904909,49.0,2.1245130128974394,54.0,2.162596660214285,55.0,2.1445186302339727,56.0,2.563377795250632,57.0,2.483483187811155,58.0,2.4769719404522283,59.0,1.9425015625426083,,,,,,,,
8,5G__highO2_slow_growth,0.8269341213649883,0.5790710477891496,4.0,62.0,1.2734796629480305,63.0,1.0593763818941708,64.0,0.9983341879120702,65.0,-0.0234537472943183,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-0.17142484360184507,0.8284385254266151,4.0,66.0,1.03285460173498,67.0,-0.2898968809897329,68.0,-0.7649136320927505,69.0,-0.6637434630598769,,,,,,,,,,,,,,,,
10,5G__LanzaTech,0.6695171136225462,0.3645259982182522,2.0,70.0,0.9272759188814677,71.0,0.4117583083636247,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,-0.3787938395420147,0.35436780927189565,5.0,72.0,-0.0423284623825725,78.0,-0.9528220170489068,79.0,-0.3419437940806658,82.0,-0.1404371947872063,83.0,-0.4164377294107222,,,,,,,,,,,,,,
12,5G__NoLanthanum,-0.1447458887545022,0.38580261692344997,5.0,73.0,0.5283861147038116,80.0,-0.3104493324817117,81.0,-0.1952653752920148,84.0,-0.3104503558145168,85.0,-0.4359504948880794,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.9282275409121343,0.3124780811344926,2.0,74.0,-0.7072721707697744,75.0,-1.1491829110544942,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,4.580841787144265,0.19025093291260006,2.0,76.0,4.446314062354698,77.0,4.715369511933831,,,,,,,,,,,,,,,,,,,,
