,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,1.1564823173178713e-18,0.15511620743110868,12.0,0.0,-0.192941076829153,1.0,-0.3572254759400026,22.0,0.2394260452497381,23.0,-0.0435566531751394,24.0,0.0343820780954988,25.0,0.0967912412925331,26.0,0.1193381633263994,27.0,0.0205671469555346,28.0,-0.0057670537602483,29.0,-0.0624390623567654,30.0,0.0749315629013436,31.0,0.0764930842402611
1,5G__lowO2_fast_growth,-0.3713544293313426,0.17867596807991598,12.0,2.0,-0.5414859574973292,3.0,-0.2363414446705283,17.0,-0.6802958091587019,18.0,-0.464696818568564,19.0,-0.4222321698875371,20.0,-0.1437717735341301,21.0,-0.0434388251370778,32.0,-0.4191294487278574,33.0,-0.4457349403167328,34.0,-0.4920177287720468,35.0,-0.2751306605186467,36.0,-0.2919775751869586
2,5G__lowCH4,-0.6172265046527788,0.2633336664593618,8.0,4.0,-0.7867270277652603,5.0,-0.8223983892120552,6.0,-0.8759537643213022,7.0,-0.8637040158657276,8.0,-0.2298574382868956,9.0,-0.2598630947304547,10.0,-0.5497073256562679,11.0,-0.549600981384267,,,,,,,,
3,5G__MeOH,-1.2194593373082345,0.19905594110649574,7.0,12.0,-1.3493309091280832,13.0,-0.977926470864122,14.0,-1.0332204147745605,15.0,-1.160983141246688,16.0,-1.105694780177256,37.0,-1.4765731113319085,38.0,-1.4324865336350223,,,,,,,,,,
4,5G__NoCu,0.29877927968078544,0.13535500295556294,3.0,39.0,0.2170965733565797,46.0,0.2242216361368267,47.0,0.4550196295489499,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.15593943476181568,0.13332392719456373,7.0,40.0,-0.08500818686755,50.0,0.0020188728395016,51.0,0.0231179541699733,52.0,-0.300575198799355,53.0,-0.2502950371867918,60.0,-0.2244090638580225,61.0,-0.2564253836304653,,,,,,,,,,
6,5G__highCu,0.15017759194567049,0.15686806405983472,5.0,41.0,-0.0302800345861973,42.0,0.2391134224363247,43.0,0.2557115853395899,44.0,-0.0096686627269892,45.0,0.2960116492656244,,,,,,,,,,,,,,
7,5G__lowCu,0.3116005429237292,0.14872220095750058,8.0,48.0,0.3178423506371697,49.0,0.3098943216431422,54.0,0.4583695893828867,55.0,0.3234162543102492,56.0,0.0787666579742722,57.0,0.1119597712290989,58.0,0.4834360596487013,59.0,0.409119338564313,,,,,,,,
8,5G__highO2_slow_growth,1.0995609043451555,0.12945291417335902,4.0,62.0,1.021607897856688,63.0,0.9592782413819309,64.0,1.1899054801002436,65.0,1.2274519980417598,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,0.5920702072099004,0.08139169239698135,4.0,66.0,0.6583100787890412,67.0,0.5060249879687664,68.0,0.5391787868335101,69.0,0.6647669752482841,,,,,,,,,,,,,,,,
10,5G__LanzaTech,0.7130246757876639,0.01166527757804423,2.0,70.0,0.7212732726675224,71.0,0.7047760789078055,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,0.42241399650159295,0.1200875259462197,5.0,72.0,0.6070616702962095,78.0,0.3353077846724765,79.0,0.4779187176278583,82.0,0.3212996582633369,83.0,0.3704821516480834,,,,,,,,,,,,,,
12,5G__NoLanthanum,0.4569716034080745,0.17970833861779753,5.0,73.0,0.744073976157388,80.0,0.4072250990211845,81.0,0.2577137552603243,84.0,0.3940566548207247,85.0,0.4817885317807509,,,,,,,,,,,,,,
13,5G__aa3_KO,0.41332159047205286,0.2236542408538759,2.0,74.0,0.5714690208209579,75.0,0.2551741601231478,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.51243819109673,0.07034525411479287,2.0,76.0,0.5621797973055909,77.0,0.462696584887869,,,,,,,,,,,,,,,,,,,,
