,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A
0,5G__uMax,3.589721112954673e-15,4.774262987524878,12.0,0.0,-3.210641100380069,1.0,3.8537901153099225,22.0,-6.221952958493866,23.0,-0.2594352848888277,24.0,4.357726082901992,25.0,0.1871488596371433,26.0,2.1905832218837835,27.0,2.853260241989617,28.0,-11.390077912254831,29.0,4.2318484245459285,30.0,0.8743599924655483,31.0,2.5333903172837027
1,5G__lowO2_fast_growth,1.683421048151523,1.3568908003014908,12.0,2.0,-1.193973717580243,3.0,1.5970432446532463,17.0,3.2586016860480926,18.0,1.2040548733689718,19.0,1.9409222624904217,20.0,1.5032226741177193,21.0,0.4269245535774056,32.0,2.6309196650032765,33.0,0.8934117271949299,34.0,4.081909802998028,35.0,1.6273233748697224,36.0,2.2306924310767093
2,5G__lowCH4,2.130164310849578,0.5766842695668826,8.0,4.0,2.3450199296522625,5.0,2.847727298256206,6.0,2.1179386104781504,7.0,2.3917732913117664,8.0,1.8231266529337284,9.0,2.543767229922244,10.0,2.035080214337779,11.0,0.9368812599044846,,,,,,,,
3,5G__MeOH,2.273944011589422,1.0028160352270135,7.0,12.0,1.434960151694303,13.0,2.055581046947271,14.0,3.053573110531265,15.0,2.5388354549816508,16.0,3.9694663580009313,37.0,1.8286677175754704,38.0,1.0365242413950635,,,,,,,,,,
4,5G__NoCu,1.3485430920718848,4.61096575447841,3.0,39.0,-3.9724696964805233,46.0,4.170673639923437,47.0,3.847425332772741,,,,,,,,,,,,,,,,,,
5,5G__medCu,2.2083132375378036,1.4296605351388527,7.0,40.0,0.7105869836134115,50.0,3.728243163554693,51.0,2.80176870509829,52.0,0.9465480799210744,53.0,1.5405965382482956,60.0,1.3723995560045772,61.0,4.3580496363242816,,,,,,,,,,
6,5G__highCu,0.7155562828409372,2.196645831804213,5.0,41.0,3.1385838351270507,42.0,-1.2891329951148705,43.0,-1.3838635545199187,44.0,0.2162111070901146,45.0,2.89598302162231,,,,,,,,,,,,,,
7,5G__lowCu,1.9217582898367058,1.1232145269611393,8.0,48.0,3.265703553757441,49.0,1.698503712778093,54.0,2.25418308674512,55.0,2.4277682053808465,56.0,-0.5474057112696098,57.0,1.695928142822437,58.0,2.598051893727076,59.0,1.981333434752242,,,,,,,,
8,5G__highO2_slow_growth,3.63406605808966,1.3729265656289533,4.0,62.0,4.7550924042669545,63.0,3.194556333758937,64.0,4.702683627529322,65.0,1.8839318668034253,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,4.822601755270613,0.3054600435192868,4.0,66.0,5.020975349630173,67.0,5.110488931855811,68.0,4.439004938756526,69.0,4.719937800839942,,,,,,,,,,,,,,,,
10,5G__LanzaTech,4.888289725267143,0.5204653219264568,2.0,70.0,4.520265166760505,71.0,5.256314283773779,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,6.043843746229349,5.232438036223847,5.0,72.0,-3.2787292531032706,78.0,8.371858498439897,79.0,7.652400857078606,82.0,8.950913343493054,83.0,8.52277528523846,,,,,,,,,,,,,,
12,5G__NoLanthanum,6.217138743778668,4.361834155668424,5.0,73.0,-1.550400652964354,80.0,8.082315757518286,81.0,8.025038791395483,84.0,8.829180385685449,85.0,7.699559437258478,,,,,,,,,,,,,,
13,5G__aa3_KO,4.103741609734541,0.37538194626939814,2.0,74.0,3.8383064899924455,75.0,4.369176729476637,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,3.833203617376216,0.199577926624999,2.0,76.0,3.974326522667904,77.0,3.692080712084528,,,,,,,,,,,,,,,,,,,,
