,8
5G_uMax:1,-0.063541484754132
5G_uMax:2,-0.1199968405518625
5G_lowO2_fast_growth:1,-0.5858931168713203
5G_lowO2_fast_growth:2,-0.0781286674975772
5G_lowCH4:1,-0.3951506257354926
5G_lowCH4:2,-0.5625756858287019
5G_lowCH4:3,-0.3277921919497333
5G_lowCH4:4,-0.3989475907665447
5G_lowCH4:5,0.4754462729768529
5G_lowCH4:6,0.5575606849985342
5G_lowCH4:7,-0.2606052563573293
5G_lowCH4:8,-0.1730765095731281
5G_MeOH:1,-3.715880089535226
5G_MeOH:2,-3.303510274556567
5G_MeOH:3,-3.175224364229466
5G_MeOH:4,-3.631637151953677
5G_MeOH:5,-3.560224477100229
5G_lowO2_fast_growth:3,-0.3075516165245701
5G_lowO2_fast_growth:4,-0.2127729139472631
5G_lowO2_fast_growth:5,-0.3878387894235218
5G_lowO2_fast_growth:6,-0.2659012309082787
5G_lowO2_fast_growth:7,-0.393178716558288
5G_uMax:3,0.6324133586430062
5G_uMax:4,-0.2257068818568437
5G_uMax:5,-0.3926777747665568
5G_uMax:6,-0.3815070880940087
5G_uMax:7,-0.3997746489626332
5G_uMax:8,0.1205070935252132
5G_uMax:9,0.262620859100436
5G_uMax:10,0.115180311147982
5G_uMax:11,0.2627301012120214
5G_uMax:12,0.1897529953573578
5G_lowO2_fast_growth:8,0.0846509424205695
5G_lowO2_fast_growth:9,0.0823362580659158
5G_lowO2_fast_growth:10,-0.1279873552368341
5G_lowO2_fast_growth:11,-0.0418196695503869
5G_lowO2_fast_growth:12,-0.0119956174746933
5G_MeOH:6,-5.1536379397669565
5G_MeOH:7,-5.19702538310274
5G_NoCu:1,0.8539757096993568
5G_medCu:1,0.7590263605100626
5G_highCu:1,0.7884242872051288
5G_highCu:2,1.1224928585609697
5G_highCu:3,0.7931955735589438
5G_highCu:4,0.2602850058679234
5G_highCu:5,0.7111833190747997
5G_NoCu:2,0.8408040682016292
5G_NoCu:3,0.138612970243392
5G_lowCu:1,0.7374001681825948
5G_lowCu:2,0.8437477791617048
5G_medCu:2,0.8875131850146865
5G_medCu:3,1.0824264785715316
5G_medCu:4,0.5204408401998117
5G_medCu:5,0.5639748699538465
5G_lowCu:3,0.4988313297464319
5G_lowCu:4,0.6670729425618377
5G_lowCu:5,0.4615574489749844
5G_lowCu:6,0.6636824657266444
5G_lowCu:7,1.431869406950403
5G_lowCu:8,1.617234850906912
5G_medCu:6,0.5828345879995361
5G_medCu:7,0.7602828507793863
5G_highO2_slow_growth:1,0.8390126754596126
5G_highO2_slow_growth:2,0.3810821929015513
5G_highO2_slow_growth:3,1.2534630301009315
5G_highO2_slow_growth:4,0.5160189637675052
5G_NO3_lowO2_slow_growth:1,1.6165091480409557
5G_NO3_lowO2_slow_growth:2,2.0609269507346464
5G_NO3_lowO2_slow_growth:3,2.7491246921524235
5G_NO3_lowO2_slow_growth:4,2.992413806262604
5G_LanzaTech:1,2.644426491454197
5G_LanzaTech:2,2.801357328956001
5G_WithLanthanum:1,-32.22611946718958
5G_NoLanthanum:1,-1.1594443971084665
5G_aa3_KO:1,3.498986460330244
5G_aa3_KO:2,2.491197020243368
5G_crotonic_acid:1,-31.28859073607326
5G_crotonic_acid:2,-29.76272674424992
5G_WithLanthanum:2,-29.92651179835117
5G_WithLanthanum:3,-30.56550077189509
5G_NoLanthanum:2,-1.248836691376584
5G_NoLanthanum:3,0.3786033003394227
5G_WithLanthanum:4,-1.6743277861739754
5G_WithLanthanum:5,-1.506294936286213
5G_NoLanthanum:4,-0.7398018679721763
5G_NoLanthanum:5,-1.1491689736131838
