,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,-1.04314705022072e-15,0.08036563183874258,12.0,0.0,0.1063986041205042,1.0,-0.0952306947326038,22.0,0.0370129550455331,23.0,0.074700467685715,24.0,-0.0075445577203527,25.0,0.0086824337130346,26.0,0.1320466884344213,27.0,-0.12549655486937,28.0,0.0337475627824748,29.0,-0.0565418878986792,30.0,-0.0428492271110947,31.0,-0.0649257894495951
1,5G__lowO2_fast_growth,-0.29962526682801255,0.25417331015255024,12.0,2.0,-0.4068896786959026,3.0,0.1970044298674134,17.0,-0.7062365437262832,18.0,-0.5841553151484273,19.0,-0.4084793873710488,20.0,-0.4182045098780005,21.0,-0.4117241669971072,32.0,-0.1110763854725682,33.0,-0.2675073028745744,34.0,-0.3631461293056715,35.0,0.0128400474058238,36.0,-0.1279282597398037
2,5G__lowCH4,-0.26922677695729624,0.18920567495033366,8.0,4.0,-0.3792277088532607,5.0,-0.4354295189564858,6.0,-0.3750401762582163,7.0,-0.5187208305598965,8.0,-0.0072541325469295,9.0,-0.0353702914565445,10.0,-0.2508876620299824,11.0,-0.151883894997054,,,,,,,,
3,5G__MeOH,-1.248341699074823,0.30503882213970174,7.0,12.0,-1.231866741366154,13.0,-1.0332099614100985,14.0,-0.9691242515529792,15.0,-1.0355278120978202,16.0,-1.1121530528922086,37.0,-1.690266948365987,38.0,-1.666243125838514,,,,,,,,,,
4,5G__NoCu,0.43350355866279716,0.09074279506676657,3.0,39.0,0.3879607768231956,46.0,0.5379979336400957,47.0,0.3745519655251002,,,,,,,,,,,,,,,,,,
5,5G__medCu,0.07884504122320708,0.1672968602427185,7.0,40.0,-0.0764604716580921,50.0,0.1067716150695403,51.0,0.3275167326601078,52.0,-0.0445731880117996,53.0,-0.1230110313391454,60.0,0.1338785954029759,61.0,0.2277930364388627,,,,,,,,,,
6,5G__highCu,0.18921032165499763,0.1717218888593882,5.0,41.0,0.0797749093026158,42.0,0.0356401675851136,43.0,0.4222011322872765,44.0,0.0866197273431801,45.0,0.3218156717568021,,,,,,,,,,,,,,
7,5G__lowCu,0.2910419433317407,0.0679766744484889,8.0,48.0,0.3355904303909423,49.0,0.3869646858201099,54.0,0.2294576340821201,55.0,0.2022996563986288,56.0,0.2884778758170361,57.0,0.3519920571434412,58.0,0.2188540995397074,59.0,0.3146991074619398,,,,,,,,
8,5G__highO2_slow_growth,1.0444992613999817,0.09011476635133707,4.0,62.0,0.9922885831984258,63.0,1.1198314067477853,64.0,0.9443557270662088,65.0,1.121521328587507,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,0.1874779547474847,0.16281584387694864,4.0,66.0,0.4070845788036052,67.0,0.1733413402494905,68.0,0.0140636692724873,69.0,0.1554222306643558,,,,,,,,,,,,,,,,
10,5G__LanzaTech,0.016568054705152352,0.040150844351971096,2.0,70.0,0.0449589890167967,71.0,-0.011822879606492,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,0.5146960563362171,0.18874138512095381,5.0,72.0,0.1957113548138949,78.0,0.4996778897234417,79.0,0.6018201264120364,82.0,0.6031262948243814,83.0,0.6731446159073311,,,,,,,,,,,,,,
12,5G__NoLanthanum,0.40550500029023284,0.3669033361969706,5.0,73.0,-0.1949079072582362,80.0,0.558436074039963,81.0,0.4177646562693713,84.0,0.4503023334062996,85.0,0.7959298449937666,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.06916557824887534,0.023669535831567223,2.0,74.0,-0.0524286889548362,75.0,-0.0859024675429145,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.7055104751833001,0.03662283090000604,2.0,76.0,0.7314067272589426,77.0,0.6796142231076576,,,,,,,,,,,,,,,,,,,,
