,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,1.0639637319324417e-16,0.5285137600005432,12.0,0.0,-0.5864145016810811,1.0,-0.6899207238725245,22.0,-0.9865012054364252,23.0,-0.1029069156087896,24.0,0.6043161903958323,25.0,-0.1591265599846449,26.0,0.2486434689255237,27.0,0.2722899265201342,28.0,0.0903400974781005,29.0,0.7637648338051664,30.0,0.2398074931968139,31.0,0.3057078962618957
1,5G__lowO2_fast_growth,0.1558701212864759,0.39876546164872634,12.0,2.0,-0.4749654504962155,3.0,-0.6387154516822271,17.0,0.6441542706072578,18.0,0.1331461627750529,19.0,0.1504985614239355,20.0,0.4026693241198993,21.0,-0.098140468119598,32.0,0.3471633740127897,33.0,0.3452396619140829,34.0,0.6599774964230836,35.0,0.0878729834145977,36.0,0.3115409910450522
2,5G__lowCH4,-0.3922101393725612,0.2127068749422292,8.0,4.0,-0.4133110499478958,5.0,-0.5365567845616237,6.0,-0.4128397483578316,7.0,-0.2833496409862279,8.0,0.0056079648951659,9.0,-0.2968729751817873,10.0,-0.4791397115332518,11.0,-0.7212191693070373,,,,,,,,
3,5G__MeOH,-1.067544820454582,0.35234580535260374,7.0,12.0,-1.0218848922083623,13.0,-0.8574420937153668,14.0,-0.8951601683425112,15.0,-1.1417736840241202,16.0,-1.8177563929480265,37.0,-0.7643042588539997,38.0,-0.9744922530896876,,,,,,,,,,
4,5G__NoCu,-0.3555334039563512,0.8583227966655073,3.0,39.0,-1.1540932158923014,46.0,-0.4646280580779942,47.0,0.552121062101242,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.677962466871881,0.3910407434476592,7.0,40.0,-1.547528268708087,50.0,-0.6591224630504442,51.0,-0.4939010026971155,52.0,-0.5773831459016394,53.0,-0.5468915310946478,60.0,-0.5113696331642839,61.0,-0.4095412234869497,,,,,,,,,,
6,5G__highCu,-1.1065378528332588,0.48725079516615477,5.0,41.0,-1.0200551938330356,42.0,-0.7791390086026109,43.0,-1.9642373849020704,44.0,-0.90522480133219,45.0,-0.8640328754963864,,,,,,,,,,,,,,
7,5G__lowCu,-0.05427295227027874,0.37285039980212176,8.0,48.0,-0.0540433251718051,49.0,-0.0832746863170408,54.0,0.6435081736496748,55.0,0.0210461393610925,56.0,-0.4615289787272125,57.0,-0.2804495088549679,58.0,0.2484322617511249,59.0,-0.4678736938530958,,,,,,,,
8,5G__highO2_slow_growth,0.6971295161830853,0.2947588991788763,4.0,62.0,1.0390687464997486,63.0,0.4447121326282248,64.0,0.8473100874375916,65.0,0.457427098166776,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,0.22928888928356866,0.0634755140789326,4.0,66.0,0.3236561654306822,67.0,0.1870030568799698,68.0,0.1988944424515599,69.0,0.2076018923720628,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-0.0933525376472905,0.010359842244231848,2.0,70.0,-0.0860270229443713,71.0,-0.1006780523502097,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,0.871024139909942,0.7481239094856884,5.0,72.0,-0.4542445543794091,78.0,1.045618031306503,79.0,1.3260074141048594,82.0,1.2571730728751156,83.0,1.1805667356426408,,,,,,,,,,,,,,
12,5G__NoLanthanum,1.5531596314226366,0.5659961611846437,5.0,73.0,0.6472971771852878,80.0,1.5957162472651127,81.0,1.8585834725693529,84.0,1.5079796015816331,85.0,2.156221658511797,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.28268431613261846,0.02643242225326737,2.0,74.0,-0.30137486115109,75.0,-0.2639937711141469,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,1.1609300502369115,0.09689114212459184,2.0,76.0,1.092417666603703,77.0,1.22944243387012,,,,,,,,,,,,,,,,,,,,
