,0
gene_id,EQU24_RS19160
name,<i>Not Available</i>
operon,406
gene_product,TonB-dependent receptor
cog,Inorganic ion transport and metabolism
regulator,<i>Not Available</i>
link,"<a href=""https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS19160"">BioCyc</a>"
