,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,1.0977908397139895e-15,0.19738741313064534,12.0,0.0,-0.2173203413070261,1.0,-0.3370594591143723,22.0,0.1155701474104375,23.0,0.2280803545763454,24.0,-0.0123862725579666,25.0,0.269298829579446,26.0,0.2591581789313792,27.0,-0.0739505900178869,28.0,-0.0830167156770631,29.0,-0.2182917552141141,30.0,0.0409232608624812,31.0,0.028994362528353
1,5G__lowO2_fast_growth,-0.25158780511935225,0.2165072876651598,12.0,2.0,-0.5200115670215748,3.0,-0.5311759488348349,17.0,-0.6294188302866619,18.0,-0.1534037135421151,19.0,-0.1729124939238389,20.0,-0.102501579947301,21.0,-0.1090831506103082,32.0,-0.0440737951316556,33.0,-0.1318217077936729,34.0,-0.4680103322126392,35.0,-0.0786059390585478,36.0,-0.0780346030690761
2,5G__lowCH4,-0.5258666879390392,0.22768162860383578,8.0,4.0,-0.7221658657685808,5.0,-0.7610763689869895,6.0,-0.621060986285257,7.0,-0.6387618402844488,8.0,-0.1974097852132832,9.0,-0.1563559028705992,10.0,-0.5317856565315928,11.0,-0.5783170975715626,,,,,,,,
3,5G__MeOH,-1.161298282228536,0.17535162711437627,7.0,12.0,-1.235303772038944,13.0,-0.9495239852887848,14.0,-0.9931552303868196,15.0,-1.1078080732947324,16.0,-1.0843510767608606,37.0,-1.4103718547659545,38.0,-1.3485739830636572,,,,,,,,,,
4,5G__NoCu,-0.11714190684957987,0.1733426012853298,3.0,39.0,-0.260022071091706,46.0,-0.1670962291299229,47.0,0.0756925796728893,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.07492732569493273,0.11813509609821046,7.0,40.0,0.0769598970892477,50.0,-0.0173311408240053,51.0,-0.0583509709716789,52.0,-0.2622483422588963,53.0,-0.2071021835376321,60.0,-0.0195758670973589,61.0,-0.0368426722642052,,,,,,,,,,
6,5G__highCu,0.13245221855028788,0.1404332438597921,5.0,41.0,0.1067000681869601,42.0,0.330382665047976,43.0,-0.0191932044056937,44.0,0.0331936045496892,45.0,0.2111779593725078,,,,,,,,,,,,,,
7,5G__lowCu,-0.14016317235079398,0.15061388393105093,8.0,48.0,-0.1701460233789937,49.0,-0.1123211464167308,54.0,-0.1364109792621715,55.0,-0.3588982369120268,56.0,-0.2121401685273323,57.0,-0.1414206086669995,58.0,0.1809737654951924,59.0,-0.1709419811372896,,,,,,,,
8,5G__highO2_slow_growth,-0.20209860913846245,0.1866285419748505,4.0,62.0,0.0277898879265716,63.0,-0.2526539464810504,64.0,-0.163301412521033,65.0,-0.420228965478338,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-0.6979471479920891,0.20268422415384654,4.0,66.0,-0.417411874000491,67.0,-0.7056717257797613,68.0,-0.8946440258696597,69.0,-0.7740609663184443,,,,,,,,,,,,,,,,
10,5G__LanzaTech,0.3877523761605959,0.05916083925114788,2.0,70.0,0.3459193455454219,71.0,0.4295854067757698,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,-1.0369144446737029,0.39301840900347834,5.0,72.0,-1.641281593142633,78.0,-0.9375312747089052,79.0,-0.5447838043816216,82.0,-1.0453545737416832,83.0,-1.015620977393671,,,,,,,,,,,,,,
12,5G__NoLanthanum,-0.8339060670985358,0.4150947949356335,5.0,73.0,-1.4537064194520175,80.0,-0.8173808943501859,81.0,-0.3663561172707021,84.0,-0.9622264948457112,85.0,-0.569860409574062,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.4940446432869732,0.004382771507556299,2.0,74.0,-0.4971437307403574,75.0,-0.4909455558335889,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.002758816589742502,0.15785008572092715,2.0,76.0,-0.1088580494344029,77.0,0.1143756826138879,,,,,,,,,,,,,,,,,,,,
