,EQU24_RS06420
5GB1_FM03_TR1_QC_tpm,-0.1227883254559119
5GB1_FM03_TR2_QC_tpm,-0.0514435436932467
5GB1_FM11_TR1_QC_tpm,-0.1415387838733739
5GB1_FM11_TR2_QC_tpm,0.0590697718551851
5GB1_FM12_TR1_tpm,-0.1517748892030335
5GB1_FM12_TR1_QC_tpm,-0.135130870665626
5GB1_FM12_TR2_tpm,0.0055745383455914
5GB1_FM12_TR2_QC_tpm,-0.0196732216348101
5GB1_FM14_TR1_tpm,0.4252936623994001
5GB1_FM14_TR1_QC_tpm,0.4595267943129739
5GB1_FM14_TR2_tpm,0.2258001890385053
5GB1_FM14_TR2_QC_tpm,0.2408245640564477
5GB1_FM18_TR1_QC_tpm,0.0217312356794261
5GB1_FM18_TR2_tpm,0.2306404695669108
5GB1_FM18_TR2_QC_tpm,0.1578968891461336
5GB1_FM18_TR3_tpm,-0.1759396593415871
5GB1_FM18_TR3_QC_tpm,-0.2358626986202807
5GB1_FM19_TR1_tpm,0.0445260748049101
5GB1_FM19_TR1_QC_tpm,-0.0786715594246603
5GB1_FM19_TR1_UW_tpm,-0.0105454627770722
5GB1_FM19_TR3_tpm,0.1320974790538622
5GB1_FM19_TR3_QC_tpm,0.0221858650904582
5GB1_FM20_TR1_QC_tpm,-0.7053313678251731
5GB1_FM20_TR2_QC_tpm,0.3423567290150267
5GB1_FM20_TR3_tpm,0.3006735521428991
5GB1_FM20_TR3_QC_tpm,-0.0069105935494793
5GB1_FM20_TR3_UW_tpm,0.0625708080915004
5GB1_FM21_TR1_tpm,-0.0470936521807274
5GB1_FM21_TR1_QC_tpm,-0.0294341818648291
5GB1_FM21_TR2_tpm,0.1889739344485992
5GB1_FM21_TR2_QC_tpm,0.0250493151157877
5GB1_FM21_TR2_UW_tpm,0.0433773257555465
5GB1_FM22_TR1_tpm,0.2339107170079897
5GB1_FM22_TR1_QC_tpm,0.1954537291999782
5GB1_FM22_TR3_tpm,0.2253555234526469
5GB1_FM22_TR3_QC_tpm,-0.0049376389267647
5GB1_FM22_TR3_UW_tpm,0.1103983274857736
5GB1_FM23_TR3_tpm,-0.4423949268660969
5GB1_FM23_TR3_QC_tpm,-0.5352769782641138
5GB1_FM34_T0_TR1_QC_tpm,-0.1279384058478125
5GB1_FM34_T3_TR3_QC_tpm,-0.4506993940682973
5GB1_FM34_T4_TR3_QC_tpm,-0.1403508056895113
5GB1_FM34_T5_TR2_QC_tpm,-0.3052538540370166
5GB1_FM34_T6_TR3_QC_tpm,-0.0963867112925207
5GB1_FM34_T7_TR3_QC_tpm,0.0103842965868103
5GB1_FM34_T8_TR1_QC_tpm,-0.1271860393778832
5GB1_FM40_T0_TR1_QC_tpm,0.2057632703179717
5GB1_FM40_T0m_TR2_tpm,0.3587939459681326
5GB1_FM40_T10m_TR3_tpm,0.1330209878020447
5GB1_FM40_T10m_TR3_QC_tpm,0.1605292372971076
5GB1_FM40_T150m_TR1_QC_tpm,0.1647606345354146
5GB1_FM40_T150m_TR1_remake_tpm,0.1317886575545568
5GB1_FM40_T180m_TR1_tpm,-0.356213551970904
5GB1_FM40_T180m_TR1_QC_tpm,-0.3341096670892023
5GB1_FM40_T20m_TR2_tpm,-0.0201090874205798
5GB1_FM40_T20m_TR2_QC_tpm,0.1871838239405843
5GB1_FM40_T40m_TR1_tpm,-0.0351759744041091
5GB1_FM40_T40m_TR1_QC_tpm,-0.0416724772951306
5GB1_FM40_T60m_TR1_tpm,-0.1059863349272776
5GB1_FM40_T60m_TR1_QC_tpm,-0.1329103902210766
5GB1_FM40_T90m_TR2_tpm,-0.2259261202780784
5GB1_FM40_T90m_TR2_QC_tpm,-0.2660121903410095
5GB1_FM69_t3_TR1_tpm,0.5211898661070418
5GB1_FM69_t3_TR1_UW_tpm,0.2356921721244997
5GB1_FM69_t4_TR1_tpm,0.5299989348461152
5GB1_FM69_t4_TR1_UW_tpm,0.3102430728071557
5GB1_FM80_t2_TR1_tpm,0.206156815658729
5GB1_FM80_t4_TR1_tpm,0.2038847321165962
5GB1_FM81_t1_TR3_tpm,-0.1170821479240586
5GB1_FM81_t2_TR3_tpm,-0.2189074774509558
5GB1_LTrecycle_TR1_tpm,-0.1289009291465319
5GB1_LTrecycle_TR1_QC_tpm,-0.138087089045741
5GB1_vial_wLa_TR3_tpm,0.5804393292549639
5GB1_vial_woLa_TR2_tpm,0.6030810262375956
5GB1_FM_85_TR1_tpm,-0.1335890853419936
5GB1_FM_85_TR2_tpm,0.0038737494379414
5GB1_pA9_red_tpm,0.6244135918832141
5GB1_pA9_yellow_tpm,0.7493598899776917
5GB1C-5G-La-BR1_tpm,0.3858238620529608
5GB1C-5G-La-BR2_tpm,0.5691970798417483
5GB1C-5G-N-BR1_tpm,0.4376666492512475
5GB1C-5G-N-BR2_tpm,0.4834184504756118
5GB1C-JG15-La-BR1_tpm,0.3964294743012253
5GB1C-JG15-La-BR2_tpm,0.3618923894891743
5GB1C-JG15-N-BR1_tpm,0.2695134483287411
5GB1C-JG15-N-BR2_tpm,0.8780487005190185
