,0
gene_id,EQU24_RS00410
name,<i>Not Available</i>
operon,2773
gene_product,methyltransferase domain-containing protein
cog,H
regulator,<i>Not Available</i>
link,"<a href=""https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00410"">BioCyc</a>"
