,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A
0,5G__uMax,-8.326672684688674e-16,2.4259871977565406,12.0,0.0,0.3382765324777422,1.0,-0.3689222794336853,22.0,-7.559510783821471,23.0,0.3026167762745781,24.0,0.8480469292316186,25.0,0.3110296745110058,26.0,0.9836904882742666,27.0,1.1595120649946766,28.0,0.7391586587433919,29.0,0.8767095084360135,30.0,1.209336306462575,31.0,1.160056123849278
1,5G__lowO2_fast_growth,0.7803291541469668,1.2421677944108327,12.0,2.0,-2.338627932078813,3.0,-0.791821616367691,17.0,1.6264124351387623,18.0,1.7148018110812373,19.0,1.3804590541259392,20.0,1.3486277059022154,21.0,2.1896465947186248,32.0,1.053292450537058,33.0,1.0756311131697194,34.0,1.1676616932052817,35.0,0.4012080085634145,36.0,0.5366585317678516
2,5G__lowCH4,-0.06830815788248713,0.4174709700651621,8.0,4.0,0.187827588420646,5.0,0.4009065700471257,6.0,0.1403752836212828,7.0,0.1820163685712361,8.0,-0.0447990812384559,9.0,-0.8785615666065688,10.0,-0.481455122747401,11.0,-0.052775303127762,,,,,,,,
3,5G__MeOH,3.337520839487408,0.8523869889941441,7.0,12.0,2.9755303069264647,13.0,3.3666842848077687,14.0,2.915491853379283,15.0,2.607960401325678,16.0,2.470310836124929,37.0,4.513109233079089,38.0,4.513558960768645,,,,,,,,,,
4,5G__NoCu,-1.8466160375972571,0.5743557490333268,3.0,39.0,-1.858323209462149,46.0,-2.4150287078934256,47.0,-1.2664961954361975,,,,,,,,,,,,,,,,,,
5,5G__medCu,-1.2283548191870248,0.6506685709091026,7.0,40.0,-2.4416182585038118,50.0,-0.6387586183929065,51.0,-1.075754508440028,52.0,-1.5322367480831485,53.0,-0.4891280818620335,60.0,-1.0404049647496354,61.0,-1.3805825542776102,,,,,,,,,,
6,5G__highCu,-1.2019557048113334,0.8302155401128964,5.0,41.0,-2.129203477237419,42.0,-1.5730327892148488,43.0,-0.7032102548937802,44.0,-0.030436093826494,45.0,-1.5738959088841256,,,,,,,,,,,,,,
7,5G__lowCu,-1.5517178504581932,0.9783886715781049,8.0,48.0,-2.0001547502695765,49.0,-1.501758331330174,54.0,-0.8414949685849383,55.0,-1.0434074063687098,56.0,-1.1814885445313614,57.0,-1.220099894564264,58.0,-0.8414134941211541,59.0,-3.783925413895368,,,,,,,,
8,5G__highO2_slow_growth,-1.3851836151535537,0.7902962856209741,4.0,62.0,-0.8319585233685909,63.0,-2.249934117812962,64.0,-0.6084019154985618,65.0,-1.8504399039340995,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-0.028670744999954,0.27178396130690957,4.0,66.0,-0.1279580103735833,67.0,0.3651202754570009,68.0,-0.0943628127881784,69.0,-0.2574824322950552,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-3.8520014386979478,0.28509684633696153,2.0,70.0,-3.650407525358183,71.0,-4.053595352037712,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,-11.468540230734956,22.89768488959634,5.0,72.0,-52.42867865809691,78.0,-1.3471842385424335,79.0,-1.3195841203702208,82.0,-1.1752957157341517,83.0,-1.071958420931055,,,,,,,,,,,,,,
12,5G__NoLanthanum,-1.3023340536941679,1.1677392459197797,5.0,73.0,0.6151684021476805,80.0,-1.2417628995161856,81.0,-2.4804983278049364,84.0,-1.5206617366781043,85.0,-1.883915706619294,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.8859429218623356,0.521444179389452,2.0,74.0,-1.2546596371188716,75.0,-0.5172262066057995,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.30614747879939813,0.37444192292101397,2.0,76.0,0.5709179016573777,77.0,0.0413770559414186,,,,,,,,,,,,,,,,,,,,
