,EQU24_RS22145
5GB1_FM03_TR1_QC_tpm,0.1588565621843436
5GB1_FM03_TR2_QC_tpm,0.144749463087038
5GB1_FM11_TR1_QC_tpm,-0.784842549838368
5GB1_FM11_TR2_QC_tpm,-0.4350518602901214
5GB1_FM12_TR1_tpm,-0.5747813577037846
5GB1_FM12_TR1_QC_tpm,-0.5351260633626431
5GB1_FM12_TR2_tpm,-0.5189360544408945
5GB1_FM12_TR2_QC_tpm,-0.4961991327433956
5GB1_FM14_TR1_tpm,-0.4946426604263081
5GB1_FM14_TR1_QC_tpm,-0.5904180030322905
5GB1_FM14_TR2_tpm,-0.7780484215378376
5GB1_FM14_TR2_QC_tpm,-0.7888620893219045
5GB1_FM18_TR1_QC_tpm,-1.5012618202484944
5GB1_FM18_TR2_tpm,-1.1939062932111426
5GB1_FM18_TR2_QC_tpm,-1.1536122453362712
5GB1_FM18_TR3_tpm,-1.4088250296329825
5GB1_FM18_TR3_QC_tpm,-1.465850533444674
5GB1_FM19_TR1_tpm,-0.411544782637554
5GB1_FM19_TR1_QC_tpm,-0.0618997655605131
5GB1_FM19_TR1_UW_tpm,0.0513168132473342
5GB1_FM19_TR3_tpm,0.0951680805634502
5GB1_FM19_TR3_QC_tpm,-0.0169746349652246
5GB1_FM20_TR1_QC_tpm,-0.2380736195167738
5GB1_FM20_TR2_QC_tpm,0.2761624034908099
5GB1_FM20_TR3_tpm,-0.0401665363416334
5GB1_FM20_TR3_QC_tpm,-0.0276009501242384
5GB1_FM20_TR3_UW_tpm,-0.0159851081174959
5GB1_FM21_TR1_tpm,-0.1031684248611473
5GB1_FM21_TR1_QC_tpm,-0.0280688907744952
5GB1_FM21_TR2_tpm,-0.1470972227433957
5GB1_FM21_TR2_QC_tpm,0.0135013591486536
5GB1_FM21_TR2_UW_tpm,0.006890964568349
5GB1_FM22_TR1_tpm,-0.276897466901211
5GB1_FM22_TR1_QC_tpm,-0.175288236699119
5GB1_FM22_TR3_tpm,-0.5983532398044797
5GB1_FM22_TR3_QC_tpm,-0.3418514093269795
5GB1_FM22_TR3_UW_tpm,-0.3178561345014259
5GB1_FM23_TR3_tpm,-1.883690447177805
5GB1_FM23_TR3_QC_tpm,-1.8654832848895628
5GB1_FM34_T0_TR1_QC_tpm,-1.106756867265296
5GB1_FM34_T3_TR3_QC_tpm,-0.2688195766096708
5GB1_FM34_T4_TR3_QC_tpm,-0.130928160341579
5GB1_FM34_T5_TR2_QC_tpm,-0.1360444713854036
5GB1_FM34_T6_TR3_QC_tpm,-0.1702109609134776
5GB1_FM34_T7_TR3_QC_tpm,-0.3893512876509533
5GB1_FM34_T8_TR1_QC_tpm,-0.2546755218506469
5GB1_FM40_T0_TR1_QC_tpm,-1.056650785359296
5GB1_FM40_T0m_TR2_tpm,-0.1762827266574032
5GB1_FM40_T10m_TR3_tpm,-0.7716807159774088
5GB1_FM40_T10m_TR3_QC_tpm,-0.8018677301240569
5GB1_FM40_T150m_TR1_QC_tpm,-0.2606503486716551
5GB1_FM40_T150m_TR1_remake_tpm,-0.3005668202174387
5GB1_FM40_T180m_TR1_tpm,-0.2460436009566269
5GB1_FM40_T180m_TR1_QC_tpm,-0.168232979479697
5GB1_FM40_T20m_TR2_tpm,-0.4272704215262379
5GB1_FM40_T20m_TR2_QC_tpm,-0.8358562752187266
5GB1_FM40_T40m_TR1_tpm,-0.6858461331662653
5GB1_FM40_T40m_TR1_QC_tpm,-0.8097914771563977
5GB1_FM40_T60m_TR1_tpm,0.2913798471589945
5GB1_FM40_T60m_TR1_QC_tpm,-0.467019543286348
5GB1_FM40_T90m_TR2_tpm,-0.224637692287601
5GB1_FM40_T90m_TR2_QC_tpm,-0.2713203339076901
5GB1_FM69_t3_TR1_tpm,-1.106192874880538
5GB1_FM69_t3_TR1_UW_tpm,-0.6316216195236422
5GB1_FM69_t4_TR1_tpm,-1.0880640575433702
5GB1_FM69_t4_TR1_UW_tpm,-0.7381918603105273
5GB1_FM80_t2_TR1_tpm,-1.155782386561424
5GB1_FM80_t4_TR1_tpm,-1.4204340820774508
5GB1_FM81_t1_TR3_tpm,-1.6766586289021026
5GB1_FM81_t2_TR3_tpm,-1.6002010046135782
5GB1_LTrecycle_TR1_tpm,-1.4068636399425136
5GB1_LTrecycle_TR1_QC_tpm,-1.61951616503414
5GB1_vial_wLa_TR3_tpm,-1.992308275642558
5GB1_vial_woLa_TR2_tpm,-2.2804792383777253
5GB1_FM_85_TR1_tpm,-1.841020190347192
5GB1_FM_85_TR2_tpm,-1.292961360052313
5GB1_pA9_red_tpm,-0.5726871235430337
5GB1_pA9_yellow_tpm,-0.4413832571195346
5GB1C-5G-La-BR1_tpm,-2.694444223684981
5GB1C-5G-La-BR2_tpm,-2.5698687325612823
5GB1C-5G-N-BR1_tpm,-2.842215237094722
5GB1C-5G-N-BR2_tpm,-2.91170091497532
5GB1C-JG15-La-BR1_tpm,-3.232890036508085
5GB1C-JG15-La-BR2_tpm,-2.8842399514239005
5GB1C-JG15-N-BR1_tpm,-3.006454925077608
5GB1C-JG15-N-BR2_tpm,-2.7536701561165744
