,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A
0,5G__uMax,7.401486830834377e-17,0.5908702001899487,12.0,0.0,0.8268460952747447,1.0,0.9946739666805522,22.0,0.211561019424379,23.0,0.5814812369835991,24.0,0.136036359702317,25.0,0.0398299559413943,26.0,0.0042573522360522,27.0,-0.8138302141567761,28.0,-0.5853294479691828,29.0,-0.2058038620123561,30.0,-0.6632668202223547,31.0,-0.5264556418823679
1,5G__lowO2_fast_growth,4.387966582746217,7.639179298803393,12.0,2.0,-0.9263749845411936,3.0,-0.660450227575166,17.0,13.352187300744118,18.0,13.735546321227943,19.0,13.42557379135186,20.0,12.337835759199235,21.0,12.191604901384943,32.0,-2.343273415763203,33.0,-2.548596695420961,34.0,-1.9237561864399115,35.0,-1.9264109839930093,36.0,-2.058286587220057
2,5G__lowCH4,1.4763758761834418,1.926384708632506,8.0,4.0,3.217143267965913,5.0,3.576636146055517,6.0,3.1135122555932577,7.0,3.1346571742273017,8.0,-0.2695234187012107,9.0,-0.3867646503982094,10.0,0.1395676038762012,11.0,-0.7142213691512381,,,,,,,,
3,5G__MeOH,5.310963404688688,1.0576971666397967,7.0,12.0,4.537895636187187,13.0,4.865062248831401,14.0,4.760457628065639,15.0,4.628434159306818,16.0,4.703718227681735,37.0,6.618410022937697,38.0,7.062765909810342,,,,,,,,,,
4,5G__NoCu,0.37368685973356075,0.398877150574804,3.0,39.0,0.1628700929181009,46.0,0.8337361874395793,47.0,0.1244542988430019,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.38259815938482156,0.8688994678172094,7.0,40.0,-1.7519144725691425,50.0,0.702868465004342,51.0,0.4446668240852245,52.0,0.0330936696996161,53.0,-0.3114569831416539,60.0,-1.1023180771735936,61.0,-0.6931265415985434,,,,,,,,,,
6,5G__highCu,-1.2004444567703814,0.36577118978007017,5.0,41.0,-1.719781679868731,42.0,-1.336947760781363,43.0,-1.244368936693452,44.0,-0.8553083898676627,45.0,-0.8458155166406978,,,,,,,,,,,,,,
7,5G__lowCu,0.15239583075022872,0.6441591094259717,8.0,48.0,1.0726499975103612,49.0,0.6794828765201955,54.0,0.218384175881603,55.0,0.292009124040904,56.0,0.0672671153580054,57.0,0.3182782464889676,58.0,-1.0449340246827528,59.0,-0.3839708651154544,,,,,,,,
8,5G__highO2_slow_growth,6.102839031859905,0.17706677503591814,4.0,62.0,6.058035949320263,63.0,5.983847126222426,64.0,6.364287548747832,65.0,6.0051855031491,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,3.589363900111917,1.146759761449713,4.0,66.0,2.513295793804465,67.0,5.1256912902944505,68.0,2.9585909454841324,69.0,3.759877570864621,,,,,,,,,,,,,,,,
10,5G__LanzaTech,2.702158096603159,0.16098279953295183,2.0,70.0,2.815990125807304,71.0,2.5883260673990143,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,9.202535756919412,1.1518789481132032,5.0,72.0,7.147567098845299,78.0,9.628152147094996,79.0,9.759090722358378,82.0,9.833946227244182,83.0,9.6439225890542,,,,,,,,,,,,,,
12,5G__NoLanthanum,7.458312328820199,1.3479874643428953,5.0,73.0,6.87446400668634,80.0,8.93736875771936,81.0,5.43880743674537,84.0,8.141647340235156,85.0,7.899274102714768,,,,,,,,,,,,,,
13,5G__aa3_KO,5.27197675154483,1.2359182269848414,2.0,74.0,6.145902910837867,75.0,4.398050592251795,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,-1.2964107005825416,0.5526571702952388,2.0,76.0,-0.9056230677954096,77.0,-1.6871983333696734,,,,,,,,,,,,,,,,,,,,
