,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A
0,5G__uMax,2.0932329943453474e-15,0.459640808771662,12.0,0.0,-0.7507687669199806,1.0,-0.9384560382372964,22.0,-0.1872173925237278,23.0,0.1108039462343545,24.0,0.6192718298599135,25.0,0.0637590718896428,26.0,-0.0526343712871144,27.0,0.1304626983044569,28.0,0.1597616286780874,29.0,0.5981098497714508,30.0,0.0486523315089591,31.0,0.1982552127212798
1,5G__lowO2_fast_growth,1.3671824035599103,2.1266593922336017,12.0,2.0,-0.9323480133826192,3.0,-1.434009235998511,17.0,4.318017574814715,18.0,3.8399148523837545,19.0,3.712806101647112,20.0,3.114943291791437,21.0,3.489121096203914,32.0,0.2893598502960369,33.0,0.0648533531446365,34.0,0.1564169904266449,35.0,0.0766257870356371,36.0,-0.2895128056438411
2,5G__lowCH4,1.2988759595156882,0.3797241506909328,8.0,4.0,1.6568474438693896,5.0,1.5037819385062945,6.0,1.5845617324460783,7.0,1.5572810425464931,8.0,0.8079609724191975,9.0,0.7536335746369442,10.0,0.9895913658513692,11.0,1.5373496058497391,,,,,,,,
3,5G__MeOH,2.7114903404081834,0.5038304233502893,7.0,12.0,2.774364998980517,13.0,2.4745340385757064,14.0,2.2756532476499785,15.0,2.148088671280364,16.0,2.540453162436102,37.0,3.277153224237709,38.0,3.4901850396969056,,,,,,,,,,
4,5G__NoCu,0.795758597653195,1.1525947842182638,3.0,39.0,2.1061045612704783,46.0,0.3423771625730182,47.0,-0.0612059308839114,,,,,,,,,,,,,,,,,,
5,5G__medCu,0.8270031560148264,0.6583653012486843,7.0,40.0,1.36863517952355,50.0,0.7890736225180836,51.0,0.6587540423927518,52.0,0.1036493464196312,53.0,-0.1050153867818707,60.0,1.572300815767235,61.0,1.4016244722644051,,,,,,,,,,
6,5G__highCu,0.6642537174662937,0.29918645013700806,5.0,41.0,0.8971535981134637,42.0,0.5317092654987411,43.0,0.3873090981146799,44.0,1.0639560425639238,45.0,0.44114058304066,,,,,,,,,,,,,,
7,5G__lowCu,-0.16152967963983825,0.49314565441342384,8.0,48.0,-0.0655595755626196,49.0,-0.1666528878406108,54.0,-0.479951311923644,55.0,-0.3132978296918269,56.0,0.3499624347681006,57.0,0.4208511578400293,58.0,0.0781214499697164,59.0,-1.115710874677851,,,,,,,,
8,5G__highO2_slow_growth,1.820694488004454,1.0392529314149508,4.0,62.0,2.8001442849897016,63.0,2.636746469188255,64.0,0.8844474442343713,65.0,0.9614397536054886,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,3.5503885438944307,0.8889419411780518,4.0,66.0,4.298823408067333,67.0,2.266180778252467,68.0,3.912568929050232,69.0,3.723981060207689,,,,,,,,,,,,,,,,
10,5G__LanzaTech,2.866365705919289,0.3848312814486034,2.0,70.0,2.5942488971942725,71.0,3.138482514644305,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,23.464085647353652,13.448108877137804,5.0,72.0,7.892941843311725,78.0,23.80874052683865,79.0,12.263494931153826,82.0,38.43528322338757,83.0,34.9199677120765,,,,,,,,,,,,,,
12,5G__NoLanthanum,14.331550884122795,8.223600613247921,5.0,73.0,6.325244821445008,80.0,21.896463145378693,81.0,6.847613530017173,84.0,23.85150170796266,85.0,12.736931215810438,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.290595983722289,0.37697808847136804,2.0,74.0,-0.0240322210054424,75.0,-0.5571597464391356,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,6.552445400309301,3.804001689163652,2.0,76.0,9.242280790362,77.0,3.8626100102566014,,,,,,,,,,,,,,,,,,,,
