,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A
0,5G__uMax,1.9984014443252818e-15,6.92589720586435,12.0,0.0,-11.697712887383672,1.0,-11.277181418871178,22.0,4.282382888222341,23.0,-11.449018768963926,24.0,3.396782912225245,25.0,3.390336574145804,26.0,3.765604367466661,27.0,3.937048934796536,28.0,3.975418917353419,29.0,3.5697225917042785,30.0,3.829366768902432,31.0,4.277249120402083
1,5G__lowO2_fast_growth,1.7263262617748645,6.178625430792873,12.0,2.0,-11.813045960670747,3.0,-11.0510646978307,17.0,5.2520308720410025,18.0,5.2189565048575135,19.0,5.246552233775701,20.0,4.060852721109803,21.0,4.221869621504663,32.0,4.037306391354952,33.0,4.267682829563994,34.0,3.712454841464001,35.0,4.263810122162088,36.0,3.2985096619661016
2,5G__lowCH4,-9.86281885391876,1.254671356516118,8.0,4.0,-8.574991320275114,5.0,-7.793053564304392,6.0,-9.770286980886786,7.0,-11.68414483318838,8.0,-10.396922853024792,9.0,-11.05715796143216,10.0,-9.68164708459507,11.0,-9.94434623364338,,,,,,,,
3,5G__MeOH,2.4430807295922876,9.125174455598161,7.0,12.0,-6.047479134966253,13.0,-6.6953727127737945,14.0,-8.97828076017243,15.0,8.669990987290536,16.0,9.40114906090264,37.0,10.885627823244786,38.0,9.865929843620531,,,,,,,,,,
4,5G__NoCu,3.5325828924525258,1.4774495597514117,3.0,39.0,3.910086378072338,46.0,4.784655753946804,47.0,1.9030065453384355,,,,,,,,,,,,,,,,,,
5,5G__medCu,4.672938517601318,1.503532484862062,7.0,40.0,4.636520375905045,50.0,2.9372327509398453,51.0,2.2756222639340296,52.0,5.2860415143341655,53.0,5.531979480526729,60.0,5.8619252170444565,61.0,6.181248020524956,,,,,,,,,,
6,5G__highCu,4.1722068550500895,0.7105165012057849,5.0,41.0,4.833879467107976,42.0,3.436123004906262,43.0,3.4358711065643184,44.0,4.868147931986563,45.0,4.287012764685328,,,,,,,,,,,,,,
7,5G__lowCu,4.212119467533518,1.7776738843134883,8.0,48.0,4.548983935499374,49.0,4.280848636999703,54.0,2.238023292112589,55.0,2.946104462132547,56.0,4.918014769914748,57.0,4.881711674193845,58.0,2.249814117478768,59.0,7.633454851936576,,,,,,,,
8,5G__highO2_slow_growth,-0.6777708701144071,0.984040333552836,4.0,62.0,-0.9774732938606912,63.0,-1.550258139155053,64.0,-0.918397324644346,65.0,0.7350452772024618,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-0.05747305233577883,0.3568159325001639,4.0,66.0,0.1650442024621599,67.0,0.3202809465533957,68.0,-0.2884059780154285,69.0,-0.4268113803432424,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-2.0072012153229166,0.2003690763381978,2.0,70.0,-2.1488835479417414,71.0,-1.865518882704092,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,-0.31405596837816485,0.46736243033011093,5.0,72.0,-0.4754679563515366,78.0,0.4743442851251725,79.0,-0.272641164347074,82.0,-0.6704527488024523,83.0,-0.6260622575149337,,,,,,,,,,,,,,
12,5G__NoLanthanum,0.7213811322584887,0.5511471252448582,5.0,73.0,1.5075097151849204,80.0,0.129485441539279,81.0,1.0512491971004922,84.0,0.4760655018692795,85.0,0.442595805598472,,,,,,,,,,,,,,
13,5G__aa3_KO,0.29197978271482594,1.945156972856196,2.0,74.0,-1.0834539032640873,75.0,1.6674134686937392,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.8142286534323483,0.7532920859694857,2.0,76.0,1.3468865956355314,77.0,0.2815707112291652,,,,,,,,,,,,,,,,,,,,
