,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,6.013708050052932e-16,0.2122308210907967,12.0,0.0,0.5105456534907482,1.0,-0.0370973915365953,22.0,-0.2666885966196402,23.0,0.0737752308196997,24.0,0.100709614872132,25.0,0.163865150079042,26.0,0.0944619621694844,27.0,-0.1757559273034816,28.0,-0.1252414125419774,29.0,0.0189935364019424,30.0,-0.1851675482072172,31.0,-0.1724002716241299
1,5G__lowO2_fast_growth,-0.1382846790465758,0.22993405747084567,12.0,2.0,0.0226760480725598,3.0,0.2350697649637751,17.0,-0.2383418243016226,18.0,-0.0890752109001189,19.0,0.0175206131877407,20.0,-0.0324136133222685,21.0,-0.2523541367043398,32.0,-0.3537949178149908,33.0,-0.670189668899531,34.0,-0.1681891507178994,35.0,0.019631728957659,36.0,-0.149955781079873
2,5G__lowCH4,-0.4195542615681197,0.26194242157101466,8.0,4.0,-0.5838342700767756,5.0,-0.6374030787631932,6.0,-0.7393861672886253,7.0,-0.6599054833890232,8.0,-0.0908163498185725,9.0,-0.181092994651328,10.0,-0.304463218291513,11.0,-0.1595325302659267,,,,,,,,
3,5G__MeOH,-1.6527173982525458,0.2650802104967018,7.0,12.0,-1.5803943183073632,13.0,-1.3357987953890973,14.0,-1.634122472679964,15.0,-1.549552350890277,16.0,-1.4934957086097826,37.0,-1.8220022513554608,38.0,-2.153655890535876,,,,,,,,,,
4,5G__NoCu,0.08868610594666809,0.16409929692890834,3.0,39.0,-0.0573816496238572,46.0,0.2662510190253018,47.0,0.0571889484385597,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.20837488651602007,0.1734309322474217,7.0,40.0,-0.4673737505935422,50.0,-0.2026404620503274,51.0,-0.1379719540913315,52.0,-0.1212477306396317,53.0,0.0747314753092327,60.0,-0.2626567492835434,61.0,-0.3414650342629972,,,,,,,,,,
6,5G__highCu,0.1246050906312119,0.2650787435158557,5.0,41.0,0.0128258983963354,42.0,-0.099130501766985,43.0,0.4160745647615389,44.0,-0.1108507084537677,45.0,0.4041062002189379,,,,,,,,,,,,,,
7,5G__lowCu,-0.15420348019538188,0.11415221083557173,8.0,48.0,-0.2937817470065811,49.0,-0.0785359123106506,54.0,-0.3113972340199078,55.0,-0.0940384748869238,56.0,-0.1874096420414375,57.0,-0.1733394738879132,58.0,-0.1296125313721923,59.0,0.0344871739625514,,,,,,,,
8,5G__highO2_slow_growth,0.5741594582397689,0.15875205500042205,4.0,62.0,0.4984620672955433,63.0,0.3890925492827044,64.0,0.7330703573952144,65.0,0.6760128589856134,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,0.2611356728314378,0.2205312153901515,4.0,66.0,0.4169491723453076,67.0,0.4762166389141491,68.0,0.0183167136452553,69.0,0.1330601664210391,,,,,,,,,,,,,,,,
10,5G__LanzaTech,0.5669917749377968,0.022409189750433833,2.0,70.0,0.551146084904369,71.0,0.5828374649712247,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,-0.011003031974755462,0.20450521604969682,5.0,72.0,-0.2866680125227638,78.0,-0.1095647874664926,79.0,0.0541297320768308,82.0,0.2651418851433318,83.0,0.0219460228953165,,,,,,,,,,,,,,
12,5G__NoLanthanum,0.032367938646906874,0.2409977436182228,5.0,73.0,0.1385415293144012,80.0,-0.0971494411960094,81.0,-0.1669238226718894,84.0,-0.1206734796081354,85.0,0.4080449073961674,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.40664796648415713,0.1222258246956337,2.0,74.0,-0.4930746759625579,75.0,-0.3202212570057563,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.0680939470374788,0.013256160160171192,2.0,76.0,0.0587204262957268,77.0,0.0774674677792308,,,,,,,,,,,,,,,,,,,,
