,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A
0,5G__uMax,2.5905203907920318e-15,2.576660288880982,12.0,0.0,-1.8309487748506752,1.0,-2.907143214190747,22.0,-0.4602161034875355,23.0,-3.1866317987517188,24.0,4.909028815315241,25.0,-1.1077832231365567,26.0,1.0968555249557357,27.0,0.5359424506185376,28.0,-1.9521731264026083,29.0,4.225936987096002,30.0,-0.6972506124469782,31.0,1.374383075281335
1,5G__lowO2_fast_growth,0.8200166580664486,2.7719521065118657,12.0,2.0,-0.9821135952563516,3.0,-1.697617201544831,17.0,5.381831913692292,18.0,-1.8579350344218848,19.0,-0.2791456037140439,20.0,3.9353880810098953,21.0,-0.2978882592150954,32.0,1.7779583531752774,33.0,-0.349891728570354,34.0,5.067412109725311,35.0,-2.8104398455745967,36.0,1.952640707491764
2,5G__lowCH4,0.46165807272349046,1.4400001819616437,8.0,4.0,2.06903449172776,5.0,-0.3277256468355174,6.0,1.7411920927427182,7.0,-1.486465157583917,8.0,1.9419306492304425,9.0,-0.8296039806363519,10.0,1.282451070953646,11.0,-0.6975489378108569,,,,,,,,
3,5G__MeOH,1.1177210997810803,1.4279264190033083,7.0,12.0,-0.4119148104363452,13.0,2.3376638029630694,14.0,-0.7289269627495127,15.0,2.575127927130469,16.0,0.1044167981893155,37.0,1.538532052931565,38.0,2.4091488904390013,,,,,,,,,,
4,5G__NoCu,-0.25927433549369283,2.2256449352672862,3.0,39.0,2.304390952921968,46.0,-1.6967045202039572,47.0,-1.3855094391990894,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.14081358123209828,1.8422276918725347,7.0,40.0,-2.164794505162577,50.0,1.6093098309247529,51.0,-1.5605102902799644,52.0,1.3028114981693033,53.0,1.1967854731553635,60.0,-2.518102956068544,61.0,1.1488058806369783,,,,,,,,,,
6,5G__highCu,-2.031670576328448,0.6686033962807683,5.0,41.0,-2.133194962738189,42.0,-2.845928049050426,43.0,-1.0664463853959631,44.0,-2.357987135351004,45.0,-1.7547963491066587,,,,,,,,,,,,,,
7,5G__lowCu,0.03495981172445789,2.3272771834368107,8.0,48.0,-1.4487224036056785,49.0,-1.712994985722425,54.0,3.385084790676512,55.0,2.827515744380189,56.0,-2.056471252995472,57.0,2.066714538460849,58.0,-0.6600020425917803,59.0,-2.121445894806531,,,,,,,,
8,5G__highO2_slow_growth,1.8663226348014264,2.834993222086799,4.0,62.0,4.784770500122376,63.0,-0.1086472040024579,64.0,3.7661485592783706,65.0,-0.9769813161925832,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,4.622209270720813,1.335467062508465,4.0,66.0,5.561180428783414,67.0,4.952946178522543,68.0,2.654447926491492,69.0,5.320262549085802,,,,,,,,,,,,,,,,
10,5G__LanzaTech,0.5536100713897544,2.694997519012613,2.0,70.0,-1.352040949584986,71.0,2.459261092364495,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,8.012826732109508,3.348890907586795,5.0,72.0,2.0436576908086685,78.0,9.24597539547234,79.0,9.237100088762311,82.0,9.916378527427655,83.0,9.621021958076566,,,,,,,,,,,,,,
12,5G__NoLanthanum,8.180473087762879,3.511050577177796,5.0,73.0,1.9351055735314828,80.0,9.57749659198856,81.0,9.8587137598373,84.0,10.271659730248398,85.0,9.259389783208649,,,,,,,,,,,,,,
13,5G__aa3_KO,5.193387928120361,0.8987473186402435,2.0,74.0,4.5578776045366185,75.0,5.828898251704104,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,4.865867564525816,0.8052310596807548,2.0,76.0,4.296483221803525,77.0,5.435251907248108,,,,,,,,,,,,,,,,,,,,
