,0
gene_id,EQU24_RS08745
name,soxA
operon,1724
gene_product,sulfur oxidation c-type cytochrome SoxA
cog,Energy production and conversion
regulator,<i>Not Available</i>
link,"<a href=""https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08745"">BioCyc</a>"
