,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,8.841307315895127e-16,0.24796369491265735,12.0,0.0,-0.4796778835705355,1.0,-0.4612507129557901,22.0,0.0985645406567599,23.0,0.3075181509984857,24.0,0.2973789986296706,25.0,0.0512647240486066,26.0,0.0768230696758305,27.0,-0.0512353313950786,28.0,-0.0525307090044551,29.0,0.1519722471567757,30.0,-0.0002775586504766,31.0,0.0614504644102176
1,5G__lowO2_fast_growth,-0.4467630110271094,0.2605830680976963,12.0,2.0,-1.0149800551656023,3.0,-0.5533698232135382,17.0,-0.6783433566377814,18.0,-0.6624306482491882,19.0,-0.6468144715570379,20.0,-0.2658509236494391,21.0,-0.2009440875559276,32.0,-0.2859868180957328,33.0,-0.3557842406618459,34.0,-0.1631575963525868,35.0,-0.2640150766185964,36.0,-0.269479034568036
2,5G__lowCH4,-0.8338402944845681,0.23579911518845037,8.0,4.0,-0.9975332035048464,5.0,-1.0423528987186383,6.0,-0.9343827719914596,7.0,-0.965307719763758,8.0,-0.4897583116939774,9.0,-0.4305064505538718,10.0,-0.8949659727656076,11.0,-0.9159150268843854,,,,,,,,
3,5G__MeOH,-1.6286894196058215,0.2570524555690191,7.0,12.0,-1.5301816716421364,13.0,-1.2853297628677822,14.0,-1.292136784472655,15.0,-1.824607260454756,16.0,-1.7728051181139968,37.0,-1.834768056522733,38.0,-1.860997283166692,,,,,,,,,,
4,5G__NoCu,-0.4792712046043288,0.35186168120693023,3.0,39.0,-0.7978247395840254,46.0,-0.5383963068769022,47.0,-0.1015925673520588,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.43949198798050787,0.0785773303933602,7.0,40.0,-0.5275370425083912,50.0,-0.3714114640413868,51.0,-0.3269243221348761,52.0,-0.5302515214351455,53.0,-0.4327344388830747,60.0,-0.4866181694902645,61.0,-0.4009669573704162,,,,,,,,,,
6,5G__highCu,-0.3527086149066799,0.15460167280301612,5.0,41.0,-0.4814030514865184,42.0,-0.2038802686373158,43.0,-0.2540756542128992,44.0,-0.553713603169439,45.0,-0.2704704970272269,,,,,,,,,,,,,,
7,5G__lowCu,-0.3939726663194646,0.11638702322670678,8.0,48.0,-0.3569982367994306,49.0,-0.3372033975756965,54.0,-0.3324223059708133,55.0,-0.3713829821938654,56.0,-0.5239213637892126,57.0,-0.4783513573473801,58.0,-0.2007330184942466,59.0,-0.5507686683850714,,,,,,,,
8,5G__highO2_slow_growth,-0.05671216605018947,0.18468047401673787,4.0,62.0,0.1361918646036608,63.0,-0.189897568390557,64.0,0.064403946148241,65.0,-0.2375469065621027,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-0.2999928366328639,0.18605530954149846,4.0,66.0,-0.0602777922884216,67.0,-0.2588230125409962,68.0,-0.4916374342169041,69.0,-0.3892331074851336,,,,,,,,,,,,,,,,
10,5G__LanzaTech,0.009100761193274298,0.039793974084817656,2.0,70.0,-0.019037827732462,71.0,0.0372393501190106,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,-0.75732877878488,0.17566409225582316,5.0,72.0,-0.8275248609929067,78.0,-0.7424421432849568,79.0,-0.4939046740925672,82.0,-0.9780786032329843,83.0,-0.7446936123209849,,,,,,,,,,,,,,
12,5G__NoLanthanum,-0.5320728697843246,0.22029119649803475,5.0,73.0,-0.9040985530190664,80.0,-0.423667554534231,81.0,-0.3269809234348644,84.0,-0.5123619079018136,85.0,-0.4932554100316473,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.8770282927835389,0.07196418344945894,2.0,74.0,-0.927914654903204,75.0,-0.8261419306638738,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.09873524857961864,0.03953616198663066,2.0,76.0,0.0707789603367823,77.0,0.126691536822455,,,,,,,,,,,,,,,,,,,,
