,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,3.4723381577469087e-16,0.263035854391057,12.0,0.0,-0.4015880708809334,1.0,-0.4199684844274856,22.0,0.0883193917703106,23.0,0.3688924776450886,24.0,0.0751162647716015,25.0,0.3563426570291685,26.0,0.2634445740402373,27.0,-0.085005194748204,28.0,-0.0748318650977744,29.0,-0.2479102177499941,30.0,0.0497343188891381,31.0,0.0274541487588511
1,5G__lowO2_fast_growth,-0.3959803420318991,0.3852208611470285,12.0,2.0,-0.1710411240001939,3.0,0.0269624197581599,17.0,-1.2262161179763975,18.0,-0.6915951691872824,19.0,-0.7040328575045249,20.0,-0.5685199277618906,21.0,-0.6005029799921884,32.0,-0.065427873836624,33.0,-0.042704078130157,34.0,-0.5513350550936478,35.0,-0.0865499881701037,36.0,-0.0708013524879387
2,5G__lowCH4,-0.8955986587218986,0.18157995823761602,8.0,4.0,-1.0392493980871658,5.0,-1.059011935612788,6.0,-0.9629626457350032,7.0,-0.991851633813024,8.0,-0.6156035328216296,9.0,-0.602494904411226,10.0,-0.9395550907135172,11.0,-0.954060128580835,,,,,,,,
3,5G__MeOH,-1.1939084300554619,0.2920608052823262,7.0,12.0,-1.4242838696491438,13.0,-1.156361215473403,14.0,-1.151076212179433,15.0,-1.5217410477129905,16.0,-1.459859464861987,37.0,-0.8036940350220512,38.0,-0.8403431654892257,,,,,,,,,,
4,5G__NoCu,0.4554128859576476,0.19821406197986247,3.0,39.0,0.4400449541187345,46.0,0.265330109552206,47.0,0.6608635942020022,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.3458477038120081,0.33263208146762896,7.0,40.0,0.1341969427316751,50.0,-0.3495166564820202,51.0,-0.3355232280071485,52.0,-0.129709474870534,53.0,-0.1975251745363913,60.0,-0.7371577596020957,61.0,-0.8056985759175417,,,,,,,,,,
6,5G__highCu,0.2090835528464349,0.14272151887799062,5.0,41.0,0.2222203125015891,42.0,0.3700237850287795,43.0,0.3154017477570967,44.0,0.0199517890523459,45.0,0.1178201298923635,,,,,,,,,,,,,,
7,5G__lowCu,-0.11419997901010058,0.5270466606826817,8.0,48.0,0.3504119393990343,49.0,0.3447708158242193,54.0,0.4900782426749277,55.0,0.1750261344057673,56.0,-0.3251031600964955,57.0,-0.3625669644377112,58.0,-0.6497116188805379,59.0,-0.9365052209700088,,,,,,,,
8,5G__highO2_slow_growth,0.261936021414916,0.06594375262533789,4.0,62.0,0.2237668048375614,63.0,0.3395198714416807,64.0,0.193275482187218,65.0,0.2911819271932039,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,0.04223541031185717,0.10590005415388425,4.0,66.0,0.1626878401114488,67.0,-0.0340894427989422,68.0,-0.0583668140055184,69.0,0.0987100579404405,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-0.3374558921480712,0.019095846410414227,2.0,70.0,-0.3509586946373719,71.0,-0.3239530896587705,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,0.00039010221678883463,0.6375163762595549,5.0,72.0,-0.9787581393544436,78.0,-0.0077218595079084,79.0,-0.1417805526845725,82.0,0.631783527169322,83.0,0.4984275354615466,,,,,,,,,,,,,,
12,5G__NoLanthanum,-0.2744997552642284,0.5500286910410505,5.0,73.0,-1.1817983566097263,80.0,0.0737275987277428,81.0,-0.4161003800185039,84.0,0.0845519334608813,85.0,0.0671204281184643,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.004518546526653303,0.0874331094813862,2.0,74.0,-0.0663430911411673,75.0,0.0573059980878607,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,-0.10362014248966475,0.07156663902126935,2.0,76.0,-0.0530148867309954,77.0,-0.1542253982483341,,,,,,,,,,,,,,,,,,,,
