,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,1.0443035325380379e-15,0.2080188822974676,12.0,0.0,-0.0473326333830561,1.0,0.1981561578232336,22.0,-0.3590956205943119,23.0,0.0226055196169454,24.0,0.1894421942630426,25.0,0.2556694205040744,26.0,0.329223520561885,27.0,-0.1606682348259722,28.0,-0.145622581082975,29.0,0.0013076156014406,30.0,-0.205559046807342,31.0,-0.0781263116769519
1,5G__lowO2_fast_growth,-0.5077681100625048,0.27994690943853806,12.0,2.0,-0.567144178269821,3.0,-0.5371555288962577,17.0,-0.733833302716949,18.0,-0.5472164735065874,19.0,-0.5358661812285064,20.0,-0.8153306145134476,21.0,-1.073324662093432,32.0,-0.1489318022115311,33.0,-0.173824305682956,34.0,-0.4912382154178276,35.0,-0.2405935063261646,36.0,-0.2287585498865763
2,5G__lowCH4,-0.7079501005888418,0.08837796626155438,8.0,4.0,-0.7754024896899718,5.0,-0.7705249289072649,6.0,-0.634059836422761,7.0,-0.5802622144252743,8.0,-0.7346661803954913,9.0,-0.6238241133496532,10.0,-0.8370016957439423,11.0,-0.7078593457763755,,,,,,,,
3,5G__MeOH,-1.5443195275704198,0.16394412500724537,7.0,12.0,-1.7229456266136776,13.0,-1.772256925207751,14.0,-1.6361762677941432,15.0,-1.449759088196367,16.0,-1.352745343059239,37.0,-1.4580603815330848,38.0,-1.4182930605886763,,,,,,,,,,
4,5G__NoCu,-0.50655669517859,0.1399673795944265,3.0,39.0,-0.4433843907478358,46.0,-0.66697534451799,47.0,-0.4093103502699442,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.1155964088987389,0.20027974343109933,7.0,40.0,-0.494308478929728,50.0,0.1178256600728895,51.0,0.0376769982769698,52.0,-0.1153241459897174,53.0,-0.0612712052051236,60.0,-0.2316244917235996,61.0,-0.0621491987928628,,,,,,,,,,
6,5G__highCu,-0.15034888878813887,0.2515396514282672,5.0,41.0,-0.3826864878500773,42.0,0.096293088818701,43.0,-0.3866811884611332,44.0,-0.2092975787652928,45.0,0.1306277223171079,,,,,,,,,,,,,,
7,5G__lowCu,-0.48133828323279726,0.3783451376546563,8.0,48.0,-0.2417597609945119,49.0,-0.2860166741197938,54.0,-0.442117824108073,55.0,-1.178295739864339,56.0,-0.2731187884956672,57.0,-0.2486100944051941,58.0,-0.2044694571212941,59.0,-0.9763179267535048,,,,,,,,
8,5G__highO2_slow_growth,-0.5385537833043657,0.21060021015953867,4.0,62.0,-0.3879824685263564,63.0,-0.8423366517715207,64.0,-0.5183603431322501,65.0,-0.4055356697873353,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-0.9509641728536034,0.08697157673553249,4.0,66.0,-0.8514848524877072,67.0,-0.9177125700846124,68.0,-1.0552875863830984,69.0,-0.9793716824589956,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-3.3408051506175003,0.47040800734918425,2.0,70.0,-3.008176458696441,71.0,-3.67343384253856,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,-0.6647511685208558,0.5703285106085635,5.0,72.0,-1.6564470339491288,78.0,-0.4039703161339458,79.0,-0.2052953717668453,82.0,-0.5580595987770094,83.0,-0.4999835219773496,,,,,,,,,,,,,,
12,5G__NoLanthanum,-0.4460210127192326,0.6375441798725558,5.0,73.0,-1.5504623050083808,80.0,-0.126400982891603,81.0,-0.0198927436878868,84.0,-0.4369495290588236,85.0,-0.0963995029494686,,,,,,,,,,,,,,
13,5G__aa3_KO,-1.312031647043025,0.6803455609304797,2.0,74.0,-1.793108606727133,75.0,-0.8309546873589175,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,-0.4048095228097157,0.1606469221296844,2.0,76.0,-0.5184040508243628,77.0,-0.2912149947950686,,,,,,,,,,,,,,,,,,,,
