,0
gene_id,EQU24_RS02525
name,<i>Not Available</i>
operon,2483
gene_product,sulfurtransferase
cog,Inorganic ion transport and metabolism
regulator,<i>Not Available</i>
link,"<a href=""https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS02525"">BioCyc</a>"
