,EQU24_RS02525
5GB1_FM03_TR1_QC_tpm,0.0375149146251914
5GB1_FM03_TR2_QC_tpm,0.042589220309873
5GB1_FM11_TR1_QC_tpm,-0.6092613145969139
5GB1_FM11_TR2_QC_tpm,-0.3967419551057762
5GB1_FM12_TR1_tpm,-0.7873829003494031
5GB1_FM12_TR1_QC_tpm,-0.769378914357226
5GB1_FM12_TR2_tpm,-0.6963866588702938
5GB1_FM12_TR2_QC_tpm,-0.6673285382117378
5GB1_FM14_TR1_tpm,-0.2977718920104468
5GB1_FM14_TR1_QC_tpm,-0.2784812475896583
5GB1_FM14_TR2_tpm,-0.4677359170095716
5GB1_FM14_TR2_QC_tpm,-0.4155140472661749
5GB1_FM18_TR1_QC_tpm,-1.380256420975508
5GB1_FM18_TR2_tpm,-1.0276046604917664
5GB1_FM18_TR2_QC_tpm,-1.0949938085489332
5GB1_FM18_TR3_tpm,-1.218997503411858
5GB1_FM18_TR3_QC_tpm,-1.2093424292390598
5GB1_FM19_TR1_tpm,-1.0464459768434953
5GB1_FM19_TR1_QC_tpm,-0.4407220811391994
5GB1_FM19_TR1_UW_tpm,-0.3945871343493703
5GB1_FM19_TR3_tpm,-0.414567936707634
5GB1_FM19_TR3_QC_tpm,-0.3559559594110215
5GB1_FM20_TR1_QC_tpm,0.0791334574715865
5GB1_FM20_TR2_QC_tpm,0.29933817294215
5GB1_FM20_TR3_tpm,-0.0886740136419153
5GB1_FM20_TR3_QC_tpm,0.2557813297026534
5GB1_FM20_TR3_UW_tpm,0.2780339288222055
5GB1_FM21_TR1_tpm,-0.1613356029281956
5GB1_FM21_TR1_QC_tpm,-0.1930490400406164
5GB1_FM21_TR2_tpm,-0.382221809851611
5GB1_FM21_TR2_QC_tpm,-0.0544720630437769
5GB1_FM21_TR2_UW_tpm,-0.1126384943675322
5GB1_FM22_TR1_tpm,-0.1634875744389017
5GB1_FM22_TR1_QC_tpm,-0.1522082458701525
5GB1_FM22_TR3_tpm,-0.7063566528843861
5GB1_FM22_TR3_QC_tpm,-0.087026883736593
5GB1_FM22_TR3_UW_tpm,-0.1463463299419203
5GB1_FM23_TR3_tpm,-1.7144254847783849
5GB1_FM23_TR3_QC_tpm,-1.674567450875207
5GB1_FM34_T0_TR1_QC_tpm,-0.2656980706285736
5GB1_FM34_T3_TR3_QC_tpm,-0.0075960657445612
5GB1_FM34_T4_TR3_QC_tpm,0.1254247550492522
5GB1_FM34_T5_TR2_QC_tpm,0.0155280178574823
5GB1_FM34_T6_TR3_QC_tpm,0.0830062771871151
5GB1_FM34_T7_TR3_QC_tpm,-0.0487943165906124
5GB1_FM34_T8_TR1_QC_tpm,0.1844393008264955
5GB1_FM40_T0_TR1_QC_tpm,-0.1178164476110961
5GB1_FM40_T0m_TR2_tpm,-0.1934879820399349
5GB1_FM40_T10m_TR3_tpm,-0.0824216178351573
5GB1_FM40_T10m_TR3_QC_tpm,-0.0731368481897156
5GB1_FM40_T150m_TR1_QC_tpm,0.3277573388229076
5GB1_FM40_T150m_TR1_remake_tpm,0.3319634690031083
5GB1_FM40_T180m_TR1_tpm,0.0284241987936901
5GB1_FM40_T180m_TR1_QC_tpm,0.0150852336492359
5GB1_FM40_T20m_TR2_tpm,-0.3931140709198519
5GB1_FM40_T20m_TR2_QC_tpm,-0.385485585253873
5GB1_FM40_T40m_TR1_tpm,-0.1116909945212327
5GB1_FM40_T40m_TR1_QC_tpm,-0.054857877347894
5GB1_FM40_T60m_TR1_tpm,-0.2932693238612973
5GB1_FM40_T60m_TR1_QC_tpm,-0.1889875027406304
5GB1_FM40_T90m_TR2_tpm,0.0760075676729492
5GB1_FM40_T90m_TR2_QC_tpm,0.0677863133755547
5GB1_FM69_t3_TR1_tpm,-0.7772700018730756
5GB1_FM69_t3_TR1_UW_tpm,-0.4859348892164519
5GB1_FM69_t4_TR1_tpm,-0.7392456574972783
5GB1_FM69_t4_TR1_UW_tpm,-0.4315396624642318
5GB1_FM80_t2_TR1_tpm,-0.9405372558974712
5GB1_FM80_t4_TR1_tpm,-0.9985450267701328
5GB1_FM81_t1_TR3_tpm,-1.1521841457897963
5GB1_FM81_t2_TR3_tpm,-1.0751323884715127
5GB1_LTrecycle_TR1_tpm,-0.8628656729388826
5GB1_LTrecycle_TR1_QC_tpm,-0.8023878716858608
5GB1_vial_wLa_TR3_tpm,-1.5246107764478172
5GB1_vial_woLa_TR2_tpm,-1.5138441027509586
5GB1_FM_85_TR1_tpm,-0.6535883136514613
5GB1_FM_85_TR2_tpm,-0.4517971825019558
5GB1_pA9_red_tpm,-0.6237812416954736
5GB1_pA9_yellow_tpm,-0.4404987909275899
5GB1C-5G-La-BR1_tpm,-0.9331628058678928
5GB1C-5G-La-BR2_tpm,-0.6459712043818353
5GB1C-5G-N-BR1_tpm,-0.9741564870354064
5GB1C-5G-N-BR2_tpm,-0.7033044603539231
5GB1C-JG15-La-BR1_tpm,-1.1402407290802223
5GB1C-JG15-La-BR2_tpm,-1.071863503392926
5GB1C-JG15-N-BR1_tpm,-1.130132546403923
5GB1C-JG15-N-BR2_tpm,-0.6032468833494686
