,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,-1.4687325429936968e-16,0.2248620102807223,12.0,0.0,-0.3166333150144407,1.0,-0.379297549292561,22.0,0.2272978268155636,23.0,0.1279338346837502,24.0,0.2761358033740304,25.0,0.2716389625635198,26.0,0.1977635198161529,27.0,-0.1624347185826913,28.0,-0.1393649096021931,29.0,0.0249813113959191,30.0,-0.0525638236807104,31.0,-0.0754569424763413
1,5G__lowO2_fast_growth,-0.5382930973457115,0.1928490453248134,12.0,2.0,-0.6643469663010322,3.0,-0.3521942244342,17.0,-0.8537686893570413,18.0,-0.6291924135456579,19.0,-0.6611868917717647,20.0,-0.7195117110432463,21.0,-0.7533999143391608,32.0,-0.3596410486015333,33.0,-0.4034218043073174,34.0,-0.4069764018467925,35.0,-0.3469834418048574,36.0,-0.3088936607959347
2,5G__lowCH4,-0.9009861500128642,0.406220935222984,8.0,4.0,-1.2084818105210005,5.0,-1.2562233832564722,6.0,-1.3011990379925695,7.0,-1.3347068117755754,8.0,-0.4448241761561036,9.0,-0.4547197311234328,10.0,-0.5701017375128927,11.0,-0.6376325117648669,,,,,,,,
3,5G__MeOH,-2.526494693414869,0.4626779345315676,7.0,12.0,-2.503531497401396,13.0,-2.129605391286409,14.0,-2.156897409705193,15.0,-2.279754276934554,16.0,-2.2626218480387,37.0,-3.092315237617329,38.0,-3.260737192920504,,,,,,,,,,
4,5G__NoCu,0.0031216849646729682,0.042859246823088115,3.0,39.0,-0.045650133603825,46.0,0.0202345396373075,47.0,0.0347806488605364,,,,,,,,,,,,,,,,,,
5,5G__medCu,0.08859549426570416,0.08628273638571209,7.0,40.0,0.1263214774021488,50.0,-0.0346244696393007,51.0,-0.0285939212489623,52.0,0.1774324793726798,53.0,0.1629431902417639,60.0,0.1163707817536074,61.0,0.1003189219779923,,,,,,,,,,
6,5G__highCu,0.2262144761093697,0.11214533617981239,5.0,41.0,0.1937215847133568,42.0,0.3422327188613572,43.0,0.3158942196077632,44.0,0.059775138199015,45.0,0.2194487191653564,,,,,,,,,,,,,,
7,5G__lowCu,-0.09934705207697393,0.12231352440695253,8.0,48.0,-0.1320545441770733,49.0,-0.1441015966031287,54.0,-0.0950455536678518,55.0,-0.3017613031671047,56.0,-0.1593344313608771,57.0,-0.0919832184572992,58.0,0.1044485968890533,59.0,0.0250556339284901,,,,,,,,
8,5G__highO2_slow_growth,-0.04856955268113473,0.18238125529065108,4.0,62.0,0.0186306951826846,63.0,-0.2615871318270795,64.0,0.1644552388250524,65.0,-0.1157770129051964,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-0.7339973579857588,0.18069963142796133,4.0,66.0,-0.4686806226157447,67.0,-0.7955227818299804,68.0,-0.8747084309259101,69.0,-0.7970775965714001,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-0.8885517403251919,0.00659726523087617,2.0,70.0,-0.8838867693431531,71.0,-0.8932167113072307,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,-0.5271980644930869,0.44816325868486667,5.0,72.0,-1.2580214933448517,78.0,-0.542912843103661,79.0,-0.5076566821885731,82.0,-0.1167564426205221,83.0,-0.2106428612078268,,,,,,,,,,,,,,
12,5G__NoLanthanum,-0.5461623221234181,0.4090700316640953,5.0,73.0,-1.267595997418768,80.0,-0.3085826953753674,81.0,-0.3707863395497455,84.0,-0.4759067472389606,85.0,-0.3079398310342487,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.6944174715106346,0.012539426938296492,2.0,74.0,-0.6855507576903719,75.0,-0.7032841853308973,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,-0.14782561010523393,0.04912936734442261,2.0,76.0,-0.1825653189098801,77.0,-0.1130859013005878,,,,,,,,,,,,,,,,,,,,
