,37
5G_uMax:1,-5.2527624035179485
5G_uMax:2,-5.927509336950196
5G_lowO2_fast_growth:1,-3.5749255121359687
5G_lowO2_fast_growth:2,-4.296289088829735
5G_lowCH4:1,0.0801161024156204
5G_lowCH4:2,0.6049201063971769
5G_lowCH4:3,0.232154048320521
5G_lowCH4:4,3.021134277450868
5G_lowCH4:5,-3.3830196308598977
5G_lowCH4:6,-4.095530301712784
5G_lowCH4:7,0.4011633999403232
5G_lowCH4:8,2.0839989378730874
5G_MeOH:1,2.493195365460042
5G_MeOH:2,1.273722330817687
5G_MeOH:3,1.8271242595579744
5G_MeOH:4,-3.3103824792325662
5G_MeOH:5,-2.662394050276464
5G_lowO2_fast_growth:3,4.538196179398182
5G_lowO2_fast_growth:4,2.825913584572413
5G_lowO2_fast_growth:5,2.565038573661114
5G_lowO2_fast_growth:6,1.6460687035092028
5G_lowO2_fast_growth:7,-3.298234542719521
5G_uMax:3,5.286893809968097
5G_uMax:4,-4.905721540440066
5G_uMax:5,4.315729373703137
5G_uMax:6,-3.554148245050222
5G_uMax:7,0.9728637317309516
5G_uMax:8,2.635247360949699
5G_uMax:9,2.7053389109427792
5G_uMax:10,4.483415927619504
5G_uMax:11,-3.648530226685901
5G_uMax:12,2.889182637730173
5G_lowO2_fast_growth:8,1.8358316587104344
5G_lowO2_fast_growth:9,3.1403925360980804
5G_lowO2_fast_growth:10,3.561926845940216
5G_lowO2_fast_growth:11,4.358349809439461
5G_lowO2_fast_growth:12,2.7691511582103776
5G_MeOH:6,-2.7034312176526707
5G_MeOH:7,-2.353461497557957
5G_NoCu:1,0.5631829832121061
5G_medCu:1,-4.049215380133616
5G_highCu:1,1.7458188339911396
5G_highCu:2,-4.044598327661095
5G_highCu:3,-4.294951532233576
5G_highCu:4,-3.932023944313578
5G_highCu:5,-4.5889497128180885
5G_NoCu:2,-5.060124423734184
5G_NoCu:3,1.9360741184765236
5G_lowCu:1,-5.238470747445765
5G_lowCu:2,-4.824625145460888
5G_medCu:2,1.875456375692512
5G_medCu:3,2.509592120552562
5G_medCu:4,0.0121654148122191
5G_medCu:5,-3.9978666053381
5G_lowCu:3,1.5116676845877413
5G_lowCu:4,2.189004609606853
5G_lowCu:5,0.1334548096766404
5G_lowCu:6,0.8873142582106933
5G_lowCu:7,1.201553857800369
5G_lowCu:8,-0.0579453852442154
5G_medCu:6,-4.891312011210495
5G_medCu:7,1.2458757036564398
5G_highO2_slow_growth:1,2.2023002625648918
5G_highO2_slow_growth:2,-5.089953840394162
5G_highO2_slow_growth:3,3.3039811914622823
5G_highO2_slow_growth:4,-4.733265840289705
5G_NO3_lowO2_slow_growth:1,4.10102705837052
5G_NO3_lowO2_slow_growth:2,3.250478968508352
5G_NO3_lowO2_slow_growth:3,4.736366690366734
5G_NO3_lowO2_slow_growth:4,3.876143351884088
5G_LanzaTech:1,-3.246448099646145
5G_LanzaTech:2,3.351129946709257
5G_WithLanthanum:1,-3.861658256010936
5G_NoLanthanum:1,-3.662372012113544
5G_aa3_KO:1,2.682164640965848
5G_aa3_KO:2,2.396592505958277
5G_crotonic_acid:1,2.3345809495410803
5G_crotonic_acid:2,3.656196803244263
5G_WithLanthanum:2,2.6893126926960425
5G_WithLanthanum:3,2.2799335711911803
5G_NoLanthanum:2,3.5951389661947597
5G_NoLanthanum:3,2.6930860349331742
5G_WithLanthanum:4,1.843005359275928
5G_WithLanthanum:5,2.883871007225776
5G_NoLanthanum:4,3.463570885851678
5G_NoLanthanum:5,3.818967947932401
