,0
gene_id,EQU24_RS03960
name,<i>Not Available</i>
operon,2329
gene_product,30S ribosomal protein S5
cog,"Translation, ribosomal structure and biogenesis"
regulator,<i>Not Available</i>
link,"<a href=""https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS03960"">BioCyc</a>"
