locus,8
EQU24_RS00005,-0.0011588034973425
EQU24_RS00010,0.0028435882394001
EQU24_RS00015,-0.0023674344588431
EQU24_RS00020,0.0006164340544547
EQU24_RS00025,0.002964628402171
EQU24_RS00030,0.0008447907573216
EQU24_RS00035,-0.0059059192784396
EQU24_RS00040,-0.001138866758444
EQU24_RS00045,-0.0036677565810963
EQU24_RS00050,-0.0049778224313093
EQU24_RS00055,-0.0055988675160388
EQU24_RS00060,-0.0047387407488821
EQU24_RS00065,-0.0021454482048616
EQU24_RS00070,-0.0094135023486911
EQU24_RS00075,-0.0047809068128758
EQU24_RS00080,-0.0033369345287956
EQU24_RS00085,0.002824976015732
EQU24_RS00090,0.0019108279568658
EQU24_RS00095,0.0028234545333506
EQU24_RS00100,0.0003040579943128
EQU24_RS00105,0.0022593325329823
EQU24_RS00110,0.0011505230005068
EQU24_RS00115,0.0005815110839352
EQU24_RS00125,-0.0078986924733001
EQU24_RS00130,-0.0063573242736984
EQU24_RS00135,0.0005263029454048
EQU24_RS00140,6.990113125431705e-05
EQU24_RS00145,0.0005943926436176
EQU24_RS00150,0.0040542871223646
EQU24_RS00155,-0.0113361567739207
EQU24_RS00160,-0.0035643191759062
EQU24_RS00165,-0.0092707130481394
EQU24_RS00170,-0.0010299473120926
EQU24_RS00175,-0.0132748227911117
EQU24_RS00180,0.0083116457207308
EQU24_RS00185,-0.0076304280790659
EQU24_RS00190,-0.0013362336095305
EQU24_RS00195,-0.0046178579770022
EQU24_RS00200,-0.0009176879914978
EQU24_RS00205,-0.0007993974479945
EQU24_RS00210,-0.0016162520231168
EQU24_RS00215,0.0002320663840525
EQU24_RS00220,-7.522758811112652e-05
EQU24_RS00225,0.0001258625728909
EQU24_RS00230,0.0010949790376598
EQU24_RS00235,-0.0034715495274499
EQU24_RS00240,-0.0042958143620621
EQU24_RS00245,-0.0006395448119806
EQU24_RS00250,-0.0020970402356248
EQU24_RS00255,0.0013331457689175
EQU24_RS00260,0.001601640788656
EQU24_RS00265,-0.0012932967947147
EQU24_RS00270,-0.0010672685775953
EQU24_RS00275,0.0007152751211123
EQU24_RS00280,-0.0023744868801546
EQU24_RS00285,0.0058970801729657
EQU24_RS00290,0.0077773085100153
EQU24_RS00295,0.0030312310967278
EQU24_RS00300,0.0010476025626752
EQU24_RS00305,-0.0052712759301163
EQU24_RS00310,-0.0006441658188434
EQU24_RS00315,0.0038752898647257
EQU24_RS00320,-0.0042113999138181
EQU24_RS00330,0.00267609003783
EQU24_RS00335,-0.0024037748051511
EQU24_RS00340,-0.0026222012772177
EQU24_RS00345,-0.0028036396443769
EQU24_RS00350,0.000970788683997
EQU24_RS00355,0.0023754860203378
EQU24_RS00360,0.0005087373548853
EQU24_RS00365,0.001504700818545
EQU24_RS00370,-5.898248908023235e-05
EQU24_RS00375,-0.0008288319038494
EQU24_RS00380,0.001804321543616
EQU24_RS00385,0.0021159050538757
EQU24_RS00390,-0.0031341134475696
EQU24_RS00395,-0.0002859500955306
EQU24_RS00400,0.0009112180485407
EQU24_RS00405,-0.0029708262162157
EQU24_RS00410,-0.0027062239481816
EQU24_RS00415,-0.0041200720422617
EQU24_RS00420,0.0006940898783904
EQU24_RS00425,-0.0007898015033139
EQU24_RS00430,-0.0002498478765151
EQU24_RS00435,0.0023391391461721
EQU24_RS00440,-0.001335234220693
EQU24_RS00445,0.0010222253378567
EQU24_RS00450,-0.0002203039700918
EQU24_RS00455,0.0039109684014374
EQU24_RS00460,0.0010564333849373
EQU24_RS00465,0.0028277624534279
EQU24_RS00470,0.0030348979858136
EQU24_RS00475,0.003583151089447
EQU24_RS00480,-0.0019116861017569
EQU24_RS00485,0.0011557662455811
EQU24_RS00490,-0.0022870711116314
EQU24_RS00495,0.0013196598274985
EQU24_RS00500,-0.0023409236416416
EQU24_RS00505,-0.0030949077760673
EQU24_RS00510,-0.0006613567970727
EQU24_RS00515,-0.0014958577035323
EQU24_RS00520,-0.0036772935414042
EQU24_RS00525,0.000915465310476
EQU24_RS00530,-0.0026782976169971
EQU24_RS00535,-0.0017223957497805
EQU24_RS00540,-0.0046367367384531
EQU24_RS00545,-0.0015599875715998
EQU24_RS00550,-0.0044756334238862
EQU24_RS00555,0.0002846341937615
EQU24_RS00560,-0.0030094057137273
EQU24_RS00565,-0.0012393725872236
EQU24_RS00570,0.0029669532952722
EQU24_RS00575,-0.0024347487014046
EQU24_RS00580,-0.0092837760303653
EQU24_RS00585,-0.001950328732332
EQU24_RS00590,-0.0044437214778067
EQU24_RS00595,-0.002816429870145
EQU24_RS00600,0.003044124526633
EQU24_RS00605,-0.0022264861662016
EQU24_RS00610,-8.125971827953011e-05
EQU24_RS00615,-0.0036656182536184
EQU24_RS00620,-0.0010135197356851
EQU24_RS00625,0.0220745734617468
EQU24_RS00630,-0.0007408234482366
EQU24_RS00635,-0.0007408234482366
EQU24_RS00640,0.0188353380257284
EQU24_RS00645,0.0121485283729532
EQU24_RS00650,0.005172218141328
EQU24_RS00655,0.0039394692486932
EQU24_RS00660,0.0054021574315889
EQU24_RS00665,-0.0013242102608496
EQU24_RS00670,-0.0140922235662024
EQU24_RS00675,-0.0188888955094479
EQU24_RS00680,-0.0168401647995285
EQU24_RS00685,-0.0168811329817184
EQU24_RS00690,-0.0141144471605231
EQU24_RS00695,0.0004105450390097
EQU24_RS00700,0.0010336498735813
EQU24_RS00705,-0.0016755775192913
EQU24_RS00710,0.0016563687656794
EQU24_RS00715,-0.0021998548907712
EQU24_RS00720,0.000962691662339
EQU24_RS00725,-0.0075550537835944
EQU24_RS00730,-0.0030322333323831
EQU24_RS00735,0.0018970296677178
EQU24_RS00740,0.000861212565139
EQU24_RS00745,0.0054858046609096
EQU24_RS00750,-0.000846563134954
EQU24_RS00760,-0.0032259536851155
EQU24_RS00765,0.0006040394324033
EQU24_RS00770,-0.0048854548621838
EQU24_RS00775,0.0013810131480432
EQU24_RS00780,0.0044863996335416
EQU24_RS00785,0.0028104322427878
EQU24_RS00790,0.0002877234594401
EQU24_RS00795,-0.0005994289075331
EQU24_RS00800,-0.0006474568487503
EQU24_RS00805,-0.0007057323156735
EQU24_RS00810,-0.0039602324806508
EQU24_RS00815,-0.0030822952499689
EQU24_RS00820,-0.0001024059386036
EQU24_RS00825,-0.0024079691091561
EQU24_RS00830,0.0005784899012969
EQU24_RS00835,0.000537388420398
EQU24_RS00840,-8.985267370263721e-05
EQU24_RS00845,0.0019785005417375
EQU24_RS00850,0.0011386183902729
EQU24_RS00855,-0.0034091765466576
EQU24_RS00860,-0.0006458840666066
EQU24_RS00865,-0.0041173504453679
EQU24_RS00870,-0.0039809651575953
EQU24_RS00875,0.0009599019253482
EQU24_RS00880,-0.0066667325603971
EQU24_RS00885,-0.0043569750783334
EQU24_RS00890,-0.0011940908643052
EQU24_RS00895,-0.0039597226094771
EQU24_RS00900,-0.0006397840003841
EQU24_RS00905,-0.000611119035439
EQU24_RS00910,0.0071679505235167
EQU24_RS00915,0.0061606163809667
EQU24_RS00920,0.0053757512684472
EQU24_RS00925,-0.0001874308618641
EQU24_RS00930,-0.0005073334661799
EQU24_RS00940,-0.0089077081041028
EQU24_RS00945,-0.0045665165901608
EQU24_RS00950,0.001000620843063
EQU24_RS00955,-0.0011569545226374
EQU24_RS00960,-0.001092860251902
EQU24_RS00965,-0.0013525385637858
EQU24_RS00970,-0.0023298386242059
EQU24_RS00975,-0.0020999930944569
EQU24_RS00980,-0.0001501593102686
EQU24_RS00985,-0.0007363246157974
EQU24_RS00990,-0.0052916955011287
EQU24_RS00995,0.0029748409643781
EQU24_RS01000,0.0013630027761831
EQU24_RS01005,-0.0020564162180611
EQU24_RS01010,-0.0090561237924665
EQU24_RS01015,-0.0027022135800395
EQU24_RS01020,-0.0020731796692228
EQU24_RS01025,0.0007291785079347
EQU24_RS01030,0.0010593994090421
EQU24_RS01035,-0.0015189749463368
EQU24_RS01040,-9.558218955303224e-05
EQU24_RS01050,-0.0003764302301626
EQU24_RS01055,-0.0024344578009862
EQU24_RS01070,0.0013890965624514
EQU24_RS01075,0.0057808326017982
EQU24_RS01080,0.0050695750307215
EQU24_RS01085,0.0038520007297017
EQU24_RS01090,-0.0001503459808709
EQU24_RS01095,-0.0007677397727943
EQU24_RS01100,0.0020672538828375
EQU24_RS01105,0.0030623948434433
EQU24_RS01110,-0.0010343816406386
EQU24_RS01115,-0.002654822415835
EQU24_RS01120,0.000893887695614
EQU24_RS01125,0.0017691535711583
EQU24_RS01130,-0.0006423317204218
EQU24_RS01135,-0.0126928212226471
EQU24_RS01140,0.0020564365854605
EQU24_RS01145,0.0034709491021065
EQU24_RS01150,0.0002293273558982
EQU24_RS01155,0.0091041911346824
EQU24_RS01160,-7.613770576214436e-05
EQU24_RS01165,0.002485036359406
EQU24_RS01170,0.0037959263779633
EQU24_RS01175,-0.0086567159876847
EQU24_RS01180,-0.0005318809573532
EQU24_RS01185,-0.0013195506093949
EQU24_RS01190,-0.0004594422339118
EQU24_RS01195,-0.0004677585334419
EQU24_RS01200,-0.0047924274036092
EQU24_RS01205,-0.001793108196866
EQU24_RS01210,-0.0057062788975463
EQU24_RS01215,-0.006118255940269
EQU24_RS01220,-0.0035039604207343
EQU24_RS01225,-0.0060297817727317
EQU24_RS01230,-0.0074565742793853
EQU24_RS01235,-0.0046328498270367
EQU24_RS01240,-0.0024939544837316
EQU24_RS01245,-0.0133806291603744
EQU24_RS01250,-0.008058712674142
EQU24_RS01255,-0.000103533303671
EQU24_RS01260,-0.0115985016229684
EQU24_RS01265,0.0024570443796201
EQU24_RS01270,0.0109446632047504
EQU24_RS01280,-0.0011820834225123
EQU24_RS01285,-0.0001681428899084
EQU24_RS01290,0.0011131188106758
EQU24_RS01295,0.0010129520354501
EQU24_RS01305,-0.0106673740186291
EQU24_RS01310,-0.0005991837532047
EQU24_RS01315,0.0072659904490302
EQU24_RS01320,0.0087234181748245
EQU24_RS01325,0.0097948569401721
EQU24_RS01330,0.0044521336900228
EQU24_RS01335,0.0036804606984187
EQU24_RS01340,-0.0030150046363266
EQU24_RS01345,0.004038290535296
EQU24_RS01350,0.0014946022856785
EQU24_RS01355,0.0114718878368994
EQU24_RS01360,0.0089228193486192
EQU24_RS01365,0.0114966425032907
EQU24_RS01370,0.007772875630086
EQU24_RS01375,-0.0188092339856076
EQU24_RS01385,-0.0103624685347105
EQU24_RS01390,-0.0053397918514306
EQU24_RS01395,0.0008913265730435
EQU24_RS01410,-0.0041194430501202
EQU24_RS01415,0.000439035989147
EQU24_RS01420,0.0066538249213432
EQU24_RS01425,0.0049895111594753
EQU24_RS01430,0.0012721630905187
EQU24_RS01435,0.0019864694561686
EQU24_RS01440,-0.003357563878321
EQU24_RS01445,-0.014964506721793
EQU24_RS01450,-0.0028588537960275
EQU24_RS01455,0.0035432295189687
EQU24_RS01460,0.000761514852301
EQU24_RS01465,0.0005837643873594
EQU24_RS01470,0.0027411524123107
EQU24_RS01475,0.0017440039879701
EQU24_RS01480,0.002095570919342
EQU24_RS01485,-0.0100087114401614
EQU24_RS01490,-0.0002902259960381
EQU24_RS01495,-0.0007010013240535
EQU24_RS01500,0.0016164375539557
EQU24_RS01505,-0.0012356386499872
EQU24_RS01510,0.0018554178940391
EQU24_RS01515,-0.0028803398946428
EQU24_RS01520,0.0016721065030971
EQU24_RS01525,0.0006827475125266
EQU24_RS01530,-0.000506163560625
EQU24_RS01535,0.0030451543263224
EQU24_RS01540,0.0027294078992218
EQU24_RS01545,-0.0064405275102282
EQU24_RS01550,0.0061380397812571
EQU24_RS01555,-0.0154329534509783
EQU24_RS01560,0.0051954518122384
EQU24_RS01565,-0.0024647986536627
EQU24_RS01570,0.0123447621615415
EQU24_RS01575,-0.0073291783079803
EQU24_RS01580,-0.0006118572102897
EQU24_RS01585,-0.000970186638565
EQU24_RS01590,-0.0062359746415183
EQU24_RS01595,-0.0058861315946574
EQU24_RS01600,-0.0156786770096991
EQU24_RS01605,-0.0019806294176768
