,EQU24_RS03975
5GB1_FM03_TR1_QC_tpm,0.1043184600450217
5GB1_FM03_TR2_QC_tpm,0.0285111419325083
5GB1_FM11_TR1_QC_tpm,-0.4495043266368252
5GB1_FM11_TR2_QC_tpm,-0.2447201310493216
5GB1_FM12_TR1_tpm,-1.2564629134219736
5GB1_FM12_TR1_QC_tpm,-1.244479036207471
5GB1_FM12_TR2_tpm,-1.5186956090924255
5GB1_FM12_TR2_QC_tpm,-1.5360811385261073
5GB1_FM14_TR1_tpm,-0.8319259974492841
5GB1_FM14_TR1_QC_tpm,-0.8402955786881403
5GB1_FM14_TR2_tpm,-0.8794706296241479
5GB1_FM14_TR2_QC_tpm,-0.9043039143656147
5GB1_FM18_TR1_QC_tpm,-1.893714094830868
5GB1_FM18_TR2_tpm,-1.5921336091025484
5GB1_FM18_TR2_QC_tpm,-1.6358486980338878
5GB1_FM18_TR3_tpm,-1.7445958926792642
5GB1_FM18_TR3_QC_tpm,-1.805538806197916
5GB1_FM19_TR1_tpm,-0.6510199224294624
5GB1_FM19_TR1_QC_tpm,-0.6964199694711333
5GB1_FM19_TR1_UW_tpm,-0.6657041807908879
5GB1_FM19_TR3_tpm,-0.5721349912902571
5GB1_FM19_TR3_QC_tpm,-0.6237956035790262
5GB1_FM20_TR1_QC_tpm,0.2290417113018694
5GB1_FM20_TR2_QC_tpm,-0.2641773028475338
5GB1_FM20_TR3_tpm,0.1129656386486726
5GB1_FM20_TR3_QC_tpm,-0.0670559342200736
5GB1_FM20_TR3_UW_tpm,-0.0843963061984442
5GB1_FM21_TR1_tpm,-0.060791263908392
5GB1_FM21_TR1_QC_tpm,-0.0400919304914229
5GB1_FM21_TR2_tpm,0.0788913603424479
5GB1_FM21_TR2_QC_tpm,-0.0230876722602868
5GB1_FM21_TR2_UW_tpm,-0.0141279023443576
5GB1_FM22_TR1_tpm,-0.7175901506683253
5GB1_FM22_TR1_QC_tpm,-0.6909373770412675
5GB1_FM22_TR3_tpm,-0.397185049302422
5GB1_FM22_TR3_QC_tpm,-0.5557493414295944
5GB1_FM22_TR3_UW_tpm,-0.553277514845961
5GB1_FM23_TR3_tpm,-2.3535749166684745
5GB1_FM23_TR3_QC_tpm,-2.3848854757474864
5GB1_FM34_T0_TR1_QC_tpm,-0.7395933149972223
5GB1_FM34_T3_TR3_QC_tpm,-0.2192629177064962
5GB1_FM34_T4_TR3_QC_tpm,-0.2572379642686186
5GB1_FM34_T5_TR2_QC_tpm,-0.1584640938316326
5GB1_FM34_T6_TR3_QC_tpm,-0.0060847912477992
5GB1_FM34_T7_TR3_QC_tpm,-0.3870916748881399
5GB1_FM34_T8_TR1_QC_tpm,-0.0854023763813351
5GB1_FM40_T0_TR1_QC_tpm,-0.4479625365396504
5GB1_FM40_T0m_TR2_tpm,-0.6021802872261226
5GB1_FM40_T10m_TR3_tpm,-0.6060681695444643
5GB1_FM40_T10m_TR3_QC_tpm,-0.6436081439173886
5GB1_FM40_T150m_TR1_QC_tpm,-0.2633500940227016
5GB1_FM40_T150m_TR1_remake_tpm,-0.2592581275767518
5GB1_FM40_T180m_TR1_tpm,0.189900887451099
5GB1_FM40_T180m_TR1_QC_tpm,0.1607549575617
5GB1_FM40_T20m_TR2_tpm,-0.579925760280851
5GB1_FM40_T20m_TR2_QC_tpm,-0.2439828756735984
5GB1_FM40_T40m_TR1_tpm,-0.4601214685992438
5GB1_FM40_T40m_TR1_QC_tpm,-0.4971000297454129
5GB1_FM40_T60m_TR1_tpm,-0.0710563838794122
5GB1_FM40_T60m_TR1_QC_tpm,0.4374982336424651
5GB1_FM40_T90m_TR2_tpm,-0.0826185452738901
5GB1_FM40_T90m_TR2_QC_tpm,-0.1301286288023764
5GB1_FM69_t3_TR1_tpm,-0.5678395502171032
5GB1_FM69_t3_TR1_UW_tpm,-0.4190579133656982
5GB1_FM69_t4_TR1_tpm,-0.542400435524808
5GB1_FM69_t4_TR1_UW_tpm,-0.4854392962238698
5GB1_FM80_t2_TR1_tpm,-0.5783398037553589
5GB1_FM80_t4_TR1_tpm,-0.8386165395407001
5GB1_FM81_t1_TR3_tpm,-0.9689888320968728
5GB1_FM81_t2_TR3_tpm,-0.8820007974473221
5GB1_LTrecycle_TR1_tpm,-0.2896264946186537
5GB1_LTrecycle_TR1_QC_tpm,-0.285587000355747
5GB1_vial_wLa_TR3_tpm,-1.7547825257843268
5GB1_vial_woLa_TR2_tpm,-1.693356821591582
5GB1_FM_85_TR1_tpm,-0.9898488136631638
5GB1_FM_85_TR2_tpm,-0.9176690630633058
5GB1_pA9_red_tpm,0.2882591653443516
5GB1_pA9_yellow_tpm,0.6151431220443744
5GB1C-5G-La-BR1_tpm,-1.6938859065681005
5GB1C-5G-La-BR2_tpm,-1.545355522593118
5GB1C-5G-N-BR1_tpm,-1.8338911486078224
5GB1C-5G-N-BR2_tpm,-1.3356900876018951
5GB1C-JG15-La-BR1_tpm,-1.7866445842800065
5GB1C-JG15-La-BR2_tpm,-1.8642943060825683
5GB1C-JG15-N-BR1_tpm,-1.9340558278592628
5GB1C-JG15-N-BR2_tpm,-1.5263910791628792
