,0
gene_id,EQU24_RS21690
name,mutY
operon,57
gene_product,A/G-specific adenine glycosylase
cog,"Replication, recombination and repair"
regulator,<i>Not Available</i>
link,"<a href=""https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21690"">BioCyc</a>"
