,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,1.771730910130979e-15,0.23403563485901788,12.0,0.0,-0.4171889267128055,1.0,-0.3098568947253266,22.0,0.1824711936172285,23.0,0.0919946033092262,24.0,-0.0588324511136253,25.0,0.2764416818437052,26.0,0.3397534565400164,27.0,0.0175139279188005,28.0,-0.0459095679033545,29.0,-0.270953700665629,30.0,0.0798087740767155,31.0,0.1147579038150699
1,5G__lowO2_fast_growth,-0.3275409589424611,0.31127477565694245,12.0,2.0,-0.848318497420065,3.0,-0.4207345474510049,17.0,-0.8281151495406007,18.0,-0.1614297153078947,19.0,-0.0576907447716745,20.0,-0.269904995753004,21.0,-0.2506374112703842,32.0,-0.0900868998016459,33.0,0.0192741929386457,34.0,-0.7474793734340999,35.0,-0.154863382749129,36.0,-0.1205049827486757
2,5G__lowCH4,-0.5454537228045317,0.1092843272867727,8.0,4.0,-0.6721426815166964,5.0,-0.662443032676097,6.0,-0.5984201708012886,7.0,-0.471042704918533,8.0,-0.4154610604535271,9.0,-0.3849025725473751,10.0,-0.5635695418089588,11.0,-0.5956480177137777,,,,,,,,
3,5G__MeOH,-1.1591664232811352,0.24284586946937378,7.0,12.0,-1.554631619765681,13.0,-1.2089650355321586,14.0,-1.233030168048062,15.0,-0.8651417388963951,16.0,-0.8463197167468302,37.0,-1.1771235355350251,38.0,-1.228953148443794,,,,,,,,,,
4,5G__NoCu,0.14638045264726016,0.3244660417731157,3.0,39.0,0.1319984265748992,46.0,-0.1706554305766534,47.0,0.4777983619435346,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.008234212209968042,0.10990992851252801,7.0,40.0,-0.0195069125365474,50.0,0.0891710882584444,51.0,-0.0218389022182012,52.0,-0.1725329494228624,53.0,-0.1179649740868669,60.0,0.0516213498822644,61.0,0.1334118146539928,,,,,,,,,,
6,5G__highCu,0.06609514217594956,0.12015452719873582,5.0,41.0,-0.0247872009932326,42.0,0.0705406605332239,43.0,0.2077943370160593,44.0,-0.0795687758047289,45.0,0.1564966901284261,,,,,,,,,,,,,,
7,5G__lowCu,0.03895748709053202,0.2937003440338355,8.0,48.0,0.1732357409885025,49.0,0.1138963502121921,54.0,0.3704651423635479,55.0,-0.367426698910176,56.0,0.1242806640783733,57.0,-0.1078587079133424,58.0,0.3724248396662464,59.0,-0.3673574337610876,,,,,,,,
8,5G__highO2_slow_growth,0.3201259504780052,0.13957287847399885,4.0,62.0,0.207483366056751,63.0,0.3008405666594722,64.0,0.2506665375047703,65.0,0.5215133316910272,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-0.4353266519915562,0.17942246781059076,4.0,66.0,-0.1769918137218429,67.0,-0.4831854877268764,68.0,-0.5925253846937473,69.0,-0.4886039218237581,,,,,,,,,,,,,,,,
10,5G__LanzaTech,0.2457680526528847,0.0339140329083405,2.0,70.0,0.269748895299756,71.0,0.2217872100060134,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,1.3749019244921676,1.0736367734578847,5.0,72.0,-0.2749754035859091,78.0,1.4506283103396989,79.0,1.081540366395526,82.0,2.471586884306032,83.0,2.145729465005491,,,,,,,,,,,,,,
12,5G__NoLanthanum,0.9620521802305504,0.6951740665230748,5.0,73.0,-0.1892405185094769,80.0,1.4440359415781217,81.0,0.8607283839021349,84.0,1.531868939836654,85.0,1.1628681543453183,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.31164632833462136,0.021961084935655937,2.0,74.0,-0.2961174962544053,75.0,-0.3271751604148374,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,-0.06585368599919315,0.054398602638017164,2.0,76.0,-0.1043193068116075,77.0,-0.0273880651867788,,,,,,,,,,,,,,,,,,,,
