,0
gene_id,EQU24_RS03070
name,<i>Not Available</i>
operon,2413
gene_product,ATP-binding cassette domain-containing protein
cog,V
regulator,<i>Not Available</i>
link,"<a href=""https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS03070"">BioCyc</a>"
