,EQU24_RS19160
5GB1_FM03_TR1_QC_tpm,-0.4012468388055179
5GB1_FM03_TR2_QC_tpm,-0.4897363739255338
5GB1_FM11_TR1_QC_tpm,3.8223118824518014
5GB1_FM11_TR2_QC_tpm,4.004278769751836
5GB1_FM12_TR1_tpm,-0.862169512975572
5GB1_FM12_TR1_QC_tpm,-0.855291532538657
5GB1_FM12_TR2_tpm,-0.801279812462159
5GB1_FM12_TR2_QC_tpm,-0.8406956549898217
5GB1_FM14_TR1_tpm,-0.5745367502758345
5GB1_FM14_TR1_QC_tpm,-0.5763171312121873
5GB1_FM14_TR2_tpm,-0.986970887361556
5GB1_FM14_TR2_QC_tpm,-0.8798768718038872
5GB1_FM18_TR1_QC_tpm,-2.0252817950191737
5GB1_FM18_TR2_tpm,-1.780133555064484
5GB1_FM18_TR2_QC_tpm,-1.7712481871949182
5GB1_FM18_TR3_tpm,-2.3195419899886858
5GB1_FM18_TR3_QC_tpm,-2.327049444490428
5GB1_FM19_TR1_tpm,-0.1292185772610397
5GB1_FM19_TR1_QC_tpm,-0.0381652459922774
5GB1_FM19_TR1_UW_tpm,-0.1141108099307226
5GB1_FM19_TR3_tpm,0.0874626258165189
5GB1_FM19_TR3_QC_tpm,-0.0170514571019975
5GB1_FM20_TR1_QC_tpm,0.2530787549791915
5GB1_FM20_TR2_QC_tpm,0.2886413488915256
5GB1_FM20_TR3_tpm,0.3581877131137876
5GB1_FM20_TR3_QC_tpm,0.2113269266482262
5GB1_FM20_TR3_UW_tpm,0.2410081670353845
5GB1_FM21_TR1_tpm,-0.1666215185868038
5GB1_FM21_TR1_QC_tpm,-0.1242772983088746
5GB1_FM21_TR2_tpm,-0.0684358974446217
5GB1_FM21_TR2_QC_tpm,-0.0607175624827469
5GB1_FM21_TR2_UW_tpm,-0.0412074211140067
5GB1_FM22_TR1_tpm,-0.5214174729453367
5GB1_FM22_TR1_QC_tpm,-0.5000624589244316
5GB1_FM22_TR3_tpm,-0.5303898177062782
5GB1_FM22_TR3_QC_tpm,-0.5155708229238289
5GB1_FM22_TR3_UW_tpm,-0.4602769589372437
5GB1_FM23_TR3_tpm,-0.8819003634997227
5GB1_FM23_TR3_QC_tpm,-0.9514753702870812
5GB1_FM34_T0_TR1_QC_tpm,-0.503908580134981
5GB1_FM34_T3_TR3_QC_tpm,-0.2658087414522274
5GB1_FM34_T4_TR3_QC_tpm,-0.0671857999458156
5GB1_FM34_T5_TR2_QC_tpm,0.0117317174022097
5GB1_FM34_T6_TR3_QC_tpm,-0.1447445420199615
5GB1_FM34_T7_TR3_QC_tpm,-0.4475287166740651
5GB1_FM34_T8_TR1_QC_tpm,-0.1439407656719948
5GB1_FM40_T0_TR1_QC_tpm,-0.736838939820367
5GB1_FM40_T0m_TR2_tpm,-0.4912163446426172
5GB1_FM40_T10m_TR3_tpm,-0.4939559063350121
5GB1_FM40_T10m_TR3_QC_tpm,-0.4606865774747781
5GB1_FM40_T150m_TR1_QC_tpm,-0.5256412089809483
5GB1_FM40_T150m_TR1_remake_tpm,-0.5575260643680009
5GB1_FM40_T180m_TR1_tpm,0.0617426570984944
5GB1_FM40_T180m_TR1_QC_tpm,0.0612012411019273
5GB1_FM40_T20m_TR2_tpm,-0.5045395949628491
5GB1_FM40_T20m_TR2_QC_tpm,-0.6213587539047332
5GB1_FM40_T40m_TR1_tpm,-0.7082523996514194
5GB1_FM40_T40m_TR1_QC_tpm,-0.6290498172644288
5GB1_FM40_T60m_TR1_tpm,-0.782127929648154
5GB1_FM40_T60m_TR1_QC_tpm,-0.722366987366934
5GB1_FM40_T90m_TR2_tpm,-0.5452970396857175
5GB1_FM40_T90m_TR2_QC_tpm,-0.5696264971637497
5GB1_FM69_t3_TR1_tpm,0.1677262792664819
5GB1_FM69_t3_TR1_UW_tpm,-0.0564439796727755
5GB1_FM69_t4_TR1_tpm,0.2543750108103388
5GB1_FM69_t4_TR1_UW_tpm,-0.0916839744085598
5GB1_FM80_t2_TR1_tpm,0.2154315859993572
5GB1_FM80_t4_TR1_tpm,-1.0161490003258908
5GB1_FM81_t1_TR3_tpm,-0.7073027619891068
5GB1_FM81_t2_TR3_tpm,-0.4140467823295788
5GB1_LTrecycle_TR1_tpm,-0.2789184731568097
5GB1_LTrecycle_TR1_QC_tpm,-0.238788775048385
5GB1_vial_wLa_TR3_tpm,-2.00904728476891
5GB1_vial_woLa_TR2_tpm,-1.4410838012818017
5GB1_FM_85_TR1_tpm,-0.9055117616119164
5GB1_FM_85_TR2_tpm,-0.4330462737052185
5GB1_pA9_red_tpm,0.9100135416865678
5GB1_pA9_yellow_tpm,1.991227933743876
5GB1C-5G-La-BR1_tpm,-1.210431147420212
5GB1C-5G-La-BR2_tpm,-1.3002803851409874
5GB1C-5G-N-BR1_tpm,-1.531263105144678
5GB1C-5G-N-BR2_tpm,-1.6536987496831936
5GB1C-JG15-La-BR1_tpm,-1.2370168568716702
5GB1C-JG15-La-BR2_tpm,-1.3401320112457276
5GB1C-JG15-N-BR1_tpm,-1.4429664060972185
5GB1C-JG15-N-BR2_tpm,-1.4860503665363147
