,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,1.6422048905913775e-16,0.3080938967790368,12.0,0.0,-0.3295151953025854,1.0,-0.1931240522793595,22.0,-0.7834928393701128,23.0,0.2050861294559021,24.0,0.1792131541089885,25.0,0.2627582161463921,26.0,0.3435048935816502,27.0,0.093692852340772,28.0,0.0703747036958248,29.0,0.0158374985926053,30.0,0.066657896690621,31.0,0.0690067423393037
1,5G__lowO2_fast_growth,-0.0009349494881414067,0.13621011444035033,12.0,2.0,0.0441070277994568,3.0,-0.1858267489957761,17.0,-0.325094099845352,18.0,0.0486650613476347,19.0,0.0777466036751839,20.0,0.1580682864339206,21.0,0.1027891903752751,32.0,0.065393521336813,33.0,-0.0444479252341034,34.0,-0.0690831154240596,35.0,0.0492250177526703,36.0,0.0672377869206397
2,5G__lowCH4,-0.2060736427003417,0.19771875394005378,8.0,4.0,-0.1749037515129341,5.0,-0.3224733119575038,6.0,-0.1540231120777795,7.0,-0.0635127806009916,8.0,-0.050207483954304,9.0,0.057619043054355,10.0,-0.4360580728106709,11.0,-0.5050296717429048,,,,,,,,
3,5G__MeOH,-0.29113222665220656,0.16233222959344765,7.0,12.0,-0.4094985110153963,13.0,-0.1829861271374357,14.0,-0.2110417546253842,15.0,-0.4829707780795966,16.0,-0.4855470101532004,37.0,-0.1070406790734384,38.0,-0.1588407264809945,,,,,,,,,,
4,5G__NoCu,-0.013729970004933265,0.22033797846557832,3.0,39.0,-0.2500657340030301,46.0,0.0228420803243873,47.0,0.186033743663843,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.1959405958071982,0.17591093860842236,7.0,40.0,-0.4219292350052503,50.0,-0.167239791771605,51.0,-0.0034031570085106,52.0,-0.4226586669526162,53.0,-0.2379772183569908,60.0,-0.003816556165574,61.0,-0.1145595453898402,,,,,,,,,,
6,5G__highCu,-0.08252335621440761,0.11678422624302057,5.0,41.0,-0.1153108158236602,42.0,-0.0021092776517606,43.0,0.0087331891763957,44.0,-0.2724654709833038,45.0,-0.0314644057897091,,,,,,,,,,,,,,
7,5G__lowCu,-0.15968353348731423,0.18254440645545195,8.0,48.0,-0.0248358342418582,49.0,-0.0029061608425133,54.0,-0.0460123668853862,55.0,-0.2933552256075762,56.0,-0.2896353299198901,57.0,-0.0542944623856223,58.0,-0.0582802059189124,59.0,-0.5081486820967553,,,,,,,,
8,5G__highO2_slow_growth,0.6160864661012594,0.23925901245887035,4.0,62.0,0.8912055553735683,63.0,0.5674266979480724,64.0,0.6872943650961019,65.0,0.318419245987295,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,0.012827445719173172,0.10410528683428627,4.0,66.0,0.1160898517584154,67.0,0.0670435423610738,68.0,-0.0088526994195725,69.0,-0.122970911823224,,,,,,,,,,,,,,,,
10,5G__LanzaTech,0.033732381125705105,0.07649414247953099,2.0,70.0,0.0878219079940314,71.0,-0.0203571457426212,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,0.6028309024891019,0.4443603718861083,5.0,72.0,-0.1577159025170669,78.0,0.6462177632482433,79.0,0.6942389098288144,82.0,0.8638776752998947,83.0,0.9675360665856236,,,,,,,,,,,,,,
12,5G__NoLanthanum,0.7263384933933685,0.3497352227834874,5.0,73.0,0.1641767322509726,80.0,0.905610251529203,81.0,0.6181741044243636,84.0,1.038303450803193,85.0,0.9054279279591104,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.2798953339794485,0.05665779487614224,2.0,74.0,-0.3199584449434451,75.0,-0.2398322230154519,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.3955612362627032,0.000831426593078025,2.0,76.0,0.3961491436447275,77.0,0.3949733288806789,,,,,,,,,,,,,,,,,,,,
